customer_id,signup_date,age,gender,region,state,income_band,churn_label,last_purchase,frequency,monetary,avg_basket,recency_days,days_since_signup,rfm_segment
10446,2022-12-27,31,Male,South,Telangana,3L-6L,0,2025-05-15,21,594427.62,28306.077142857142,78,948,Loyal
10447,2021-12-10,34,Male,East,West Bengal,3L-6L,0,2025-07-01,11,136084.89,12371.353636363638,31,1330,Loyal
10448,2023-11-13,49,Female,Central,Chhattisgarh,3L-6L,0,2025-06-07,21,509025.22000000003,24239.29619047619,55,627,Loyal
10449,2022-07-25,63,Female,Central,Madhya Pradesh,3L-6L,0,2025-06-20,17,279241.83999999997,16425.99058823529,42,1103,Loyal
10450,2021-11-10,57,Female,East,West Bengal,6L-10L,0,2025-06-18,16,456792.45,28549.528125,44,1360,Loyal
10451,2023-11-18,26,Male,North,Haryana,15L+,0,2025-06-11,19,480421.88,25285.362105263157,51,622,Loyal
10452,2023-10-10,18,Male,East,Bihar,6L-10L,0,2025-05-14,20,511997.94,25599.897,79,661,Loyal
10453,2022-07-01,20,Male,West,Rajasthan,6L-10L,0,2025-05-30,34,665040.46,19560.013529411764,63,1127,Loyal
10454,2021-01-28,45,Male,East,Bihar,3L-6L,0,2025-07-07,17,402098.26,23652.83882352941,25,1646,Champion
10455,2022-10-16,25,Female,South,Karnataka,10L-15L,0,2025-07-01,21,447167.39,21293.68523809524,31,1020,Loyal
10456,2022-08-31,28,Male,South,Tamil Nadu,10L-15L,0,2025-06-19,18,340180.77,18898.931666666667,43,1066,Loyal
10457,2021-06-12,57,Male,North,Delhi,3L-6L,0,2025-06-25,22,510474.02999999997,23203.364999999998,37,1511,Loyal
10458,2022-11-26,59,Female,South,Kerala,15L+,0,2025-05-20,19,422850.89,22255.31,73,979,Loyal
10459,2023-07-10,57,Male,West,Gujarat,3L-6L,0,2025-06-17,17,472404.08999999997,27788.47588235294,45,753,Loyal
10460,2021-04-26,29,Male,South,Karnataka,10L-15L,0,2025-06-11,20,478637.12,23931.856,51,1558,Loyal
10461,2023-03-04,47,Male,Central,Madhya Pradesh,15L+,0,2025-05-03,17,501717.76,29512.809411764705,90,881,Loyal
10462,2021-06-03,46,Female,North,Punjab,6L-10L,1,2024-11-05,18,450025.15,25001.397222222222,269,1520,Churned
10463,2023-03-31,26,Female,East,West Bengal,3L-6L,0,2025-07-24,17,283714.03,16689.060588235297,8,854,Champion
10464,2022-04-04,44,Male,East,West Bengal,6L-10L,0,2025-07-30,21,480750.81,22892.895714285714,2,1215,Champion
10465,2021-01-08,42,Female,Central,Madhya Pradesh,<3L,0,2025-06-22,18,385683.54,21426.86333333333,40,1666,Loyal
10466,2023-11-25,36,Female,Central,Chhattisgarh,10L-15L,0,2025-07-20,15,311788.46,20785.897333333334,12,615,Champion
10467,2021-07-01,53,Female,East,Odisha,3L-6L,0,2025-04-20,23,529524.35,23022.797826086957,103,1492,Promising
10468,2022-10-15,49,Male,West,Maharashtra,6L-10L,0,2025-03-23,17,250850.81,14755.93,131,1021,At Risk
10469,2021-07-18,43,Male,West,Gujarat,10L-15L,0,2025-06-22,24,497482.16000000003,20728.423333333336,40,1475,Loyal
10470,2023-10-19,52,Female,East,West Bengal,3L-6L,0,2025-07-14,18,396958.82,22053.26777777778,18,652,Champion
10471,2023-03-20,53,Male,North,Delhi,3L-6L,0,2025-07-24,29,854724.86,29473.271034482757,8,865,Champion
10472,2023-05-31,44,Female,East,West Bengal,6L-10L,0,2025-06-02,17,341563.93,20091.99588235294,60,793,Loyal
10473,2022-04-19,30,Female,South,Karnataka,3L-6L,0,2025-05-27,31,642570.85,20728.09193548387,66,1200,Loyal
10474,2022-05-27,53,Male,East,Bihar,3L-6L,0,2025-04-03,16,293930.45,18370.653125,120,1162,Promising
10475,2022-11-26,51,Female,West,Maharashtra,<3L,0,2025-03-19,19,415192.53,21852.238421052632,135,979,At Risk
10476,2023-05-10,64,Female,South,Karnataka,3L-6L,0,2025-06-01,17,185127.49,10889.852352941176,61,814,Loyal
10477,2023-07-17,25,Female,South,Tamil Nadu,6L-10L,0,2025-03-07,19,376628.75,19822.565789473683,147,746,At Risk
10478,2021-01-20,37,Male,Central,Madhya Pradesh,6L-10L,0,2025-03-19,20,455743.1,22787.155,135,1654,At Risk
10479,2022-12-28,61,Female,South,Kerala,3L-6L,0,2025-06-04,14,411704.42,29407.45857142857,58,947,Loyal
10480,2021-04-30,42,Female,North,Delhi,6L-10L,0,2025-06-14,17,423215.55,24895.032352941176,48,1554,Loyal
10481,2021-11-12,62,Female,West,Gujarat,3L-6L,0,2025-06-21,25,598485.88,23939.4352,41,1358,Loyal
10482,2023-06-28,18,Female,West,Rajasthan,3L-6L,0,2025-07-30,17,277781.48,16340.087058823528,2,765,Champion
10483,2021-10-02,19,Female,Central,Chhattisgarh,6L-10L,0,2025-06-06,14,363042.17,25931.58357142857,56,1399,Loyal
10484,2023-05-23,55,Male,West,Gujarat,3L-6L,0,2025-07-19,25,496514.29,19860.5716,13,801,Champion
10485,2022-05-22,34,Male,Central,Chhattisgarh,6L-10L,0,2025-07-29,34,754949.39,22204.39382352941,3,1167,Champion
10486,2021-09-12,42,Male,East,Bihar,10L-15L,1,2024-12-27,18,436752.87,24264.048333333332,217,1419,Churned
10487,2022-01-01,38,Female,South,Telangana,6L-10L,0,2025-07-22,20,461723.72,23086.185999999998,10,1308,Champion
10488,2022-08-05,37,Female,Central,Madhya Pradesh,6L-10L,1,2025-01-03,18,422423.54,23467.974444444444,210,1092,Churned
10489,2023-04-18,62,Female,South,Tamil Nadu,<3L,0,2025-07-26,20,472612.08999999997,23630.604499999998,6,836,Champion
10490,2022-10-26,22,Male,South,Tamil Nadu,3L-6L,0,2025-06-26,19,394640.83,20770.57,36,1010,Loyal
10491,2023-10-19,54,Female,Central,Chhattisgarh,<3L,0,2025-07-13,16,252325.12,15770.32,19,652,Champion
10492,2023-08-09,59,Female,Central,Chhattisgarh,10L-15L,0,2025-03-21,14,278440.22,19888.58714285714,133,723,At Risk
10493,2023-04-05,48,Male,South,Karnataka,10L-15L,0,2025-06-20,9,206889.41,22987.712222222224,42,849,Loyal
10494,2022-10-23,36,Female,West,Gujarat,3L-6L,1,2024-12-03,21,474786.58,22608.884761904763,241,1013,Churned
10495,2021-11-14,25,Female,Central,Madhya Pradesh,3L-6L,0,2025-05-07,22,540100.47,24550.021363636362,86,1356,Loyal
10496,2022-03-28,50,Female,West,Rajasthan,3L-6L,0,2025-07-15,21,442724.58,21082.12285714286,17,1222,Champion
10497,2021-05-11,40,Male,North,Punjab,6L-10L,0,2025-05-27,22,503680.7,22894.577272727274,66,1543,Loyal
10498,2022-02-14,25,Female,West,Rajasthan,6L-10L,0,2025-05-30,20,607705.61,30385.2805,63,1264,Loyal
10499,2023-10-12,34,Other,North,Delhi,6L-10L,0,2025-07-18,20,505797.27999999997,25289.863999999998,14,659,Champion
10500,2022-04-12,63,Female,Central,Madhya Pradesh,10L-15L,0,2025-07-15,23,414878.84,18038.21043478261,17,1207,Champion
10501,2021-05-05,30,Female,North,Delhi,3L-6L,0,2025-07-28,21,497277.07,23679.860476190475,4,1549,Champion
10502,2022-12-15,26,Other,Central,Chhattisgarh,6L-10L,0,2025-06-05,14,239602.9,17114.492857142857,57,960,Loyal
10503,2023-11-21,50,Male,North,Punjab,6L-10L,0,2025-03-14,26,435999.07,16769.195,140,619,At Risk
10504,2023-08-08,27,Female,East,Odisha,3L-6L,0,2025-05-10,20,382321.38,19116.069,83,724,Loyal
10505,2021-10-28,61,Male,South,Karnataka,10L-15L,0,2025-07-15,20,578772.49,28938.624499999998,17,1373,Champion
10506,2022-05-13,58,Other,Central,Madhya Pradesh,<3L,0,2025-04-05,17,506709.82,29806.46,118,1176,Promising
10507,2022-08-05,64,Male,South,Telangana,6L-10L,0,2025-07-13,22,441007.3,20045.78636363636,19,1092,Champion
10508,2021-09-29,60,Male,West,Gujarat,6L-10L,1,2024-12-17,21,355271.2,16917.67619047619,227,1402,Churned
10509,2021-10-22,29,Female,North,Haryana,10L-15L,0,2025-05-28,25,585207.22,23408.2888,65,1379,Loyal
10510,2021-09-17,27,Male,East,West Bengal,6L-10L,0,2025-06-04,17,361285.97,21252.11588235294,58,1414,Loyal
10511,2023-12-26,34,Female,Central,Madhya Pradesh,3L-6L,0,2025-07-01,28,760386.08,27156.645714285714,31,584,Loyal
10512,2023-03-28,40,Male,Central,Chhattisgarh,10L-15L,0,2025-05-09,16,327972.31,20498.269375,84,857,Loyal
10513,2023-07-10,59,Other,South,Tamil Nadu,10L-15L,0,2025-06-09,27,717773.8099999999,26584.21518518518,53,753,Loyal
10514,2023-06-14,52,Female,South,Tamil Nadu,6L-10L,0,2025-06-24,27,461400.13,17088.893703703703,38,779,Loyal
10515,2023-11-17,48,Male,East,Bihar,10L-15L,0,2025-06-14,27,500146.73,18523.95296296296,48,623,Loyal
10516,2021-04-26,59,Female,East,West Bengal,3L-6L,0,2025-07-21,26,509964.45,19614.01730769231,11,1558,Champion
10517,2023-08-24,48,Male,East,West Bengal,6L-10L,0,2025-03-28,14,362354.2,25882.442857142858,126,708,At Risk
10518,2021-03-14,35,Female,North,Punjab,10L-15L,0,2025-07-06,19,425576.55,22398.765789473684,26,1601,Champion
10519,2022-06-05,37,Female,West,Maharashtra,3L-6L,0,2025-06-28,25,502554.57,20102.1828,34,1153,Loyal
10520,2022-10-13,42,Female,South,Tamil Nadu,6L-10L,0,2025-06-07,16,323009.4,20188.0875,55,1023,Loyal
10521,2022-01-27,22,Male,South,Tamil Nadu,15L+,0,2025-03-04,24,496098.27,20670.76125,150,1282,At Risk
10522,2021-06-10,52,Male,Central,Madhya Pradesh,10L-15L,0,2025-06-09,22,544319.02,24741.773636363636,53,1513,Loyal
10523,2021-07-30,48,Female,West,Maharashtra,10L-15L,0,2025-06-27,17,280065.2,16474.423529411764,35,1463,Loyal
10524,2023-06-23,52,Female,South,Kerala,3L-6L,0,2025-05-10,19,370483.83,19499.148947368423,83,770,Loyal
10525,2021-12-16,43,Female,Central,Madhya Pradesh,15L+,0,2025-03-17,22,454814.33999999997,20673.37909090909,137,1324,At Risk
10526,2021-12-06,54,Male,South,Tamil Nadu,3L-6L,0,2025-04-13,22,413100.71,18777.305,110,1334,Promising
10527,2023-10-09,62,Male,East,West Bengal,6L-10L,0,2025-06-25,14,294835.95999999996,21059.711428571427,37,662,Loyal
10528,2021-06-07,44,Female,South,Karnataka,6L-10L,0,2025-04-27,22,449409.54,20427.706363636364,96,1516,Promising
10529,2023-09-30,38,Male,North,Haryana,10L-15L,0,2025-06-13,23,448267.46,19489.889565217392,49,671,Loyal
10530,2023-10-06,22,Male,East,Odisha,10L-15L,0,2025-04-19,24,619028.31,25792.846250000002,104,665,Promising
10531,2022-10-18,54,Female,East,West Bengal,6L-10L,1,2025-01-22,11,177943.0,16176.636363636364,191,1018,Churned
10532,2021-07-01,60,Male,Central,Madhya Pradesh,6L-10L,0,2025-04-25,16,376113.88,23507.1175,98,1492,Promising
10533,2021-06-20,50,Female,South,Karnataka,3L-6L,1,2024-12-22,11,291217.92,26474.35636363636,222,1503,Churned
10534,2021-11-08,58,Male,Central,Madhya Pradesh,6L-10L,0,2025-07-25,12,212303.58000000002,17691.965,7,1362,Champion
10535,2022-09-25,58,Female,West,Rajasthan,6L-10L,0,2025-06-14,13,302493.91,23268.762307692305,48,1041,Loyal
10536,2021-06-18,55,Female,North,Haryana,<3L,0,2025-04-23,15,264963.12,17664.208,100,1505,Promising
10537,2022-05-14,41,Female,West,Gujarat,6L-10L,0,2025-05-12,17,372168.56,21892.26823529412,81,1175,Loyal
10538,2021-05-07,22,Male,East,Bihar,10L-15L,0,2025-06-04,20,467055.04,23352.752,58,1547,Loyal
10539,2022-08-15,18,Female,South,Karnataka,6L-10L,0,2025-05-31,23,531404.52,23104.54434782609,62,1082,Loyal
10540,2021-01-24,27,Female,East,West Bengal,10L-15L,0,2025-07-09,16,319366.94,19960.43375,23,1650,Champion
10541,2023-02-16,38,Male,South,Telangana,3L-6L,0,2025-07-15,12,315992.98,26332.748333333333,17,897,Champion
10542,2021-03-02,52,Male,West,Rajasthan,6L-10L,0,2025-07-22,26,420454.71,16171.335000000001,10,1613,Champion
10543,2021-08-02,39,Male,East,West Bengal,<3L,0,2025-03-05,24,476232.1,19843.004166666666,149,1460,At Risk
10544,2021-07-11,19,Female,East,Odisha,3L-6L,1,2024-11-22,19,332363.32,17492.806315789476,252,1482,Churned
10545,2023-06-29,27,Female,South,Tamil Nadu,6L-10L,0,2025-05-27,11,204029.16,18548.105454545454,66,764,Loyal
10546,2021-02-28,64,Female,South,Kerala,3L-6L,0,2025-05-12,29,675744.66,23301.54,81,1615,Loyal
10547,2022-04-16,64,Female,East,Bihar,<3L,0,2025-07-16,20,410815.49,20540.7745,16,1203,Champion
10548,2022-10-10,35,Female,East,Bihar,6L-10L,1,2025-01-22,17,333156.61,19597.447647058823,191,1026,Churned
10549,2022-07-20,55,Male,South,Kerala,3L-6L,1,2025-01-28,16,387128.98,24195.56125,185,1108,Churned
10550,2023-01-16,51,Male,East,Bihar,3L-6L,0,2025-07-27,25,593402.78,23736.1112,5,928,Champion
10551,2023-05-30,61,Female,South,Kerala,3L-6L,0,2025-07-13,15,328149.26999999996,21876.618,19,794,Champion
10552,2022-03-08,59,Male,East,Bihar,6L-10L,1,2024-11-12,14,335498.35,23964.167857142857,262,1242,Churned
10553,2023-06-26,47,Female,North,Delhi,3L-6L,0,2025-05-25,21,502910.3,23948.109523809522,68,767,Loyal
10554,2021-12-15,36,Female,East,Odisha,6L-10L,1,2025-01-07,18,405735.76,22540.875555555554,206,1325,Churned
10555,2023-12-14,47,Male,West,Gujarat,6L-10L,0,2025-03-29,21,339694.28,16175.918095238096,125,596,At Risk
10556,2022-07-07,32,Female,Central,Chhattisgarh,<3L,0,2025-05-19,21,375561.92,17883.90095238095,74,1121,Loyal
10557,2023-03-17,34,Male,West,Maharashtra,10L-15L,1,2024-11-06,23,593460.28,25802.62086956522,268,868,Churned
10558,2023-08-17,46,Other,West,Maharashtra,<3L,0,2025-07-16,26,573283.26,22049.356153846154,16,715,Champion
10559,2023-05-18,44,Female,North,Haryana,6L-10L,1,2024-09-08,11,135669.6,12333.6,327,806,Churned
10560,2023-07-21,45,Female,South,Tamil Nadu,3L-6L,0,2025-07-15,19,504195.88,26536.625263157894,17,742,Champion
10561,2022-08-11,36,Male,West,Gujarat,6L-10L,0,2025-05-10,10,206517.91,20651.791,83,1086,Loyal
10562,2021-02-17,37,Male,Central,Chhattisgarh,3L-6L,0,2025-06-22,18,374205.77999999997,20789.21,40,1626,Loyal
10563,2022-06-24,18,Male,East,Odisha,10L-15L,0,2025-05-09,22,540117.05,24550.775,84,1134,Loyal
10564,2021-07-18,46,Male,Central,Madhya Pradesh,3L-6L,0,2025-07-18,24,427195.88,17799.828333333335,14,1475,Champion
10565,2023-09-01,45,Male,South,Tamil Nadu,6L-10L,0,2025-06-08,13,287647.09,22126.699230769234,54,700,Loyal
10566,2021-09-17,61,Male,North,Delhi,3L-6L,0,2025-06-15,19,456746.04,24039.265263157893,47,1414,Loyal
10567,2021-09-07,41,Other,North,Delhi,<3L,0,2025-02-21,21,462867.85,22041.32619047619,161,1424,At Risk
10568,2021-10-01,39,Male,East,West Bengal,3L-6L,0,2025-07-13,23,507224.60000000003,22053.243478260873,19,1400,Champion
10569,2022-12-05,21,Male,West,Maharashtra,6L-10L,0,2025-04-22,18,431944.49,23996.91611111111,101,970,Promising
10570,2022-09-18,27,Female,South,Tamil Nadu,6L-10L,1,2024-12-03,17,281439.32,16555.25411764706,241,1048,Churned
10571,2023-11-05,33,Female,West,Rajasthan,15L+,0,2025-05-09,19,319022.51,16790.65842105263,84,635,Loyal
10572,2022-04-01,35,Female,West,Gujarat,6L-10L,0,2025-07-12,20,495834.86,24791.743,20,1218,Champion
10573,2021-11-06,35,Female,South,Tamil Nadu,15L+,0,2025-02-19,28,607500.53,21696.447500000002,163,1364,At Risk
10574,2021-02-23,36,Female,South,Kerala,3L-6L,1,2025-01-31,22,576938.46,26224.475454545453,182,1620,Churned
10575,2021-01-08,54,Female,West,Maharashtra,10L-15L,0,2025-07-29,21,361300.37,17204.779523809524,3,1666,Champion
10576,2022-02-14,24,Female,West,Gujarat,6L-10L,0,2025-04-21,12,263490.88,21957.573333333334,102,1264,Promising
10577,2023-10-11,33,Female,North,Delhi,6L-10L,0,2025-02-15,16,349668.75,21854.296875,167,660,At Risk
10578,2022-07-28,25,Male,South,Tamil Nadu,15L+,0,2025-07-09,18,348137.48,19340.97111111111,23,1100,Champion
10579,2023-09-06,32,Male,East,West Bengal,6L-10L,0,2025-04-20,22,555046.95,25229.406818181815,103,695,Promising
10580,2021-04-22,50,Male,East,Odisha,10L-15L,0,2025-05-26,17,389538.29,22914.017058823527,67,1562,Loyal
10581,2021-04-13,20,Male,North,Punjab,6L-10L,0,2025-06-27,15,348655.73,23243.715333333334,35,1571,Loyal
10582,2023-07-02,33,Female,Central,Madhya Pradesh,<3L,0,2025-03-26,11,234501.08,21318.28,128,761,At Risk
10583,2021-04-27,19,Male,South,Kerala,6L-10L,0,2025-06-05,8,221150.4,27643.8,57,1557,Loyal
10584,2021-02-26,62,Male,South,Kerala,6L-10L,0,2025-07-25,24,460390.97,19182.95708333333,7,1617,Champion
10585,2022-03-19,52,Male,North,Haryana,10L-15L,0,2025-07-05,17,400491.01,23558.294705882352,27,1231,Champion
10586,2023-10-10,29,Female,Central,Chhattisgarh,10L-15L,0,2025-05-11,17,375712.13,22100.713529411765,82,661,Loyal
10587,2023-01-25,27,Male,South,Kerala,<3L,0,2025-07-17,16,529802.73,33112.670625,15,919,Champion
10588,2021-04-19,22,Female,Central,Madhya Pradesh,<3L,0,2025-07-20,28,701962.89,25070.103214285715,12,1565,Champion
10589,2023-07-06,40,Female,East,West Bengal,<3L,0,2025-05-25,19,419524.61,22080.242631578945,68,757,Loyal
10590,2023-07-13,53,Male,Central,Madhya Pradesh,6L-10L,0,2025-02-08,24,512543.17,21355.965416666666,174,750,At Risk
10591,2023-05-27,45,Female,North,Delhi,<3L,0,2025-07-28,24,537330.68,22388.778333333335,4,797,Champion
10592,2023-09-16,59,Male,North,Haryana,6L-10L,0,2025-06-18,16,444178.31,27761.144375,44,685,Loyal
10593,2021-09-20,34,Male,Central,Madhya Pradesh,6L-10L,0,2025-07-26,22,446454.44,20293.383636363636,6,1411,Champion
10594,2023-12-09,31,Female,Central,Chhattisgarh,10L-15L,0,2025-07-02,14,311704.9,22264.635714285716,30,601,Champion
10595,2021-12-18,40,Female,East,Bihar,3L-6L,0,2025-05-29,13,395168.1,30397.546153846153,64,1322,Loyal
10596,2023-05-29,27,Male,North,Punjab,6L-10L,0,2025-06-08,20,459193.78,22959.689000000002,54,795,Loyal
10597,2022-09-27,63,Female,Central,Chhattisgarh,<3L,0,2025-07-05,23,708013.27,30783.185652173914,27,1039,Champion
10598,2023-05-04,26,Male,South,Karnataka,10L-15L,0,2025-07-25,13,194712.12,14977.855384615385,7,820,Champion
10599,2022-11-19,40,Female,Central,Madhya Pradesh,3L-6L,0,2025-07-24,21,517691.07,24651.955714285716,8,986,Champion
10600,2022-12-05,42,Female,Central,Madhya Pradesh,<3L,0,2025-03-21,18,508998.32,28277.684444444443,133,970,At Risk
10601,2022-11-06,20,Female,Central,Madhya Pradesh,3L-6L,0,2025-03-13,27,621273.7999999999,23010.14074074074,141,999,At Risk
10602,2023-05-04,40,Female,West,Rajasthan,10L-15L,0,2025-04-08,23,543626.64,23635.940869565216,115,820,Promising
10603,2023-03-21,39,Male,West,Gujarat,<3L,0,2025-06-08,18,448741.43,24930.079444444444,54,864,Loyal
10604,2021-05-28,30,Female,East,West Bengal,6L-10L,0,2025-03-13,19,406662.95,21403.313157894736,141,1526,At Risk
10605,2023-06-24,24,Female,North,Punjab,6L-10L,0,2025-05-13,17,437846.38,25755.669411764706,80,769,Loyal
10606,2022-08-10,20,Female,South,Karnataka,10L-15L,0,2025-04-26,19,426766.35,22461.38684210526,97,1087,Promising
10607,2021-12-20,18,Male,West,Rajasthan,3L-6L,0,2025-04-22,11,262724.22000000003,23884.020000000004,101,1320,Promising
10608,2022-07-18,40,Male,Central,Chhattisgarh,<3L,0,2025-05-03,22,449441.56,20429.16181818182,90,1110,Loyal
10609,2023-11-25,22,Male,East,West Bengal,3L-6L,0,2025-06-28,28,480563.2,17162.97142857143,34,615,Loyal
10610,2023-07-29,63,Male,West,Rajasthan,3L-6L,0,2025-06-19,25,524885.23,20995.4092,43,734,Loyal
10611,2023-07-02,29,Male,North,Punjab,6L-10L,0,2025-06-05,31,709489.27,22886.75064516129,57,761,Loyal
10612,2022-05-22,48,Male,East,West Bengal,3L-6L,0,2025-07-04,17,426512.4,25088.964705882354,28,1167,Champion
10613,2023-05-09,49,Female,East,Bihar,3L-6L,0,2025-07-25,28,557802.73,19921.526071428572,7,815,Champion
10614,2022-02-26,41,Male,Central,Madhya Pradesh,<3L,1,2024-11-04,18,408210.01,22678.33388888889,270,1252,Churned
10615,2023-01-22,59,Female,South,Tamil Nadu,6L-10L,0,2025-03-03,19,410850.39,21623.704736842104,151,922,At Risk
10616,2022-12-02,23,Female,South,Tamil Nadu,3L-6L,0,2025-04-25,22,526628.91,23937.67772727273,98,973,Promising
10617,2021-10-01,28,Female,South,Karnataka,6L-10L,0,2025-05-13,22,484739.8,22033.627272727274,80,1400,Loyal
10618,2021-10-19,29,Male,North,Punjab,<3L,0,2025-06-08,21,344759.43,16417.115714285716,54,1382,Loyal
10619,2021-03-08,24,Female,East,West Bengal,15L+,0,2025-05-14,14,228224.72999999998,16301.766428571427,79,1607,Loyal
10620,2021-06-03,31,Female,West,Maharashtra,6L-10L,0,2025-07-23,19,301187.07,15851.951052631579,9,1520,Champion
10621,2022-04-20,32,Female,Central,Madhya Pradesh,3L-6L,0,2025-05-10,23,628701.38,27334.842608695653,83,1199,Loyal
10622,2022-06-08,53,Female,Central,Chhattisgarh,<3L,1,2024-12-28,18,283709.9,15761.661111111112,216,1150,Churned
10623,2021-06-30,32,Female,North,Haryana,3L-6L,1,2024-12-21,26,402885.74,15495.605384615385,223,1493,Churned
10624,2022-04-02,59,Female,South,Telangana,3L-6L,0,2025-07-13,22,389604.45,17709.293181818182,19,1217,Champion
10625,2022-10-24,54,Female,South,Kerala,3L-6L,0,2025-06-25,24,589935.61,24580.650416666667,37,1012,Loyal
10626,2021-09-12,60,Male,South,Kerala,10L-15L,0,2025-07-10,26,623270.26,23971.933076923076,22,1419,Champion
10627,2022-01-06,22,Female,Central,Chhattisgarh,6L-10L,0,2025-07-27,19,363448.59,19128.873157894737,5,1303,Champion
10628,2022-02-07,64,Female,North,Punjab,3L-6L,0,2025-05-19,19,393529.39,20712.073157894738,74,1271,Loyal
10629,2022-07-08,46,Female,North,Punjab,6L-10L,0,2025-07-23,26,579973.3200000001,22306.666153846156,9,1120,Champion
10630,2022-02-06,64,Female,Central,Madhya Pradesh,3L-6L,0,2025-07-25,19,323437.3,17023.015789473684,7,1272,Champion
10631,2023-03-18,34,Male,Central,Madhya Pradesh,15L+,0,2025-04-04,22,487110.27,22141.37590909091,119,867,Promising
10632,2021-12-25,62,Other,South,Tamil Nadu,<3L,0,2025-06-13,19,432757.14,22776.691578947368,49,1315,Loyal
10633,2022-04-21,45,Male,South,Tamil Nadu,6L-10L,0,2025-02-20,15,338262.77,22550.851333333336,162,1198,At Risk
10634,2022-02-20,21,Male,East,Bihar,10L-15L,0,2025-07-01,24,513896.64,21412.36,31,1258,Loyal
10635,2021-07-20,37,Male,East,Bihar,<3L,0,2025-07-17,22,524309.78,23832.26272727273,15,1473,Champion
10636,2023-01-21,24,Male,Central,Madhya Pradesh,3L-6L,0,2025-06-28,20,382223.01,19111.1505,34,923,Loyal
10637,2021-09-15,62,Male,East,West Bengal,3L-6L,0,2025-05-10,22,444585.83,20208.44681818182,83,1416,Loyal
10638,2021-11-22,32,Male,North,Delhi,10L-15L,0,2025-06-24,19,377679.8,19877.884210526314,38,1348,Loyal
10639,2023-05-19,28,Female,East,Bihar,6L-10L,0,2025-04-21,22,432243.34,19647.424545454545,102,805,Promising
10640,2023-11-05,43,Female,East,West Bengal,6L-10L,0,2025-07-26,24,531336.19,22139.007916666666,6,635,Champion
10641,2023-01-05,37,Male,East,West Bengal,10L-15L,0,2025-07-14,14,323498.09,23107.00642857143,18,939,Champion
10642,2023-10-01,22,Female,East,West Bengal,10L-15L,0,2025-05-28,23,436585.98,18981.999130434782,65,670,Loyal
10643,2023-07-25,56,Male,Central,Chhattisgarh,6L-10L,0,2025-02-02,19,498778.68,26251.50947368421,180,738,At Risk
10644,2022-06-11,57,Female,Central,Madhya Pradesh,6L-10L,0,2025-05-21,19,513747.99,27039.367894736843,72,1147,Loyal
10645,2023-04-24,52,Male,South,Telangana,6L-10L,0,2025-04-01,19,498707.61,26247.76894736842,122,830,At Risk
10646,2021-12-26,46,Female,South,Kerala,3L-6L,1,2024-12-09,14,272133.7,19438.12142857143,235,1314,Churned
10647,2022-05-20,36,Male,West,Maharashtra,10L-15L,0,2025-07-06,11,208051.1,18913.736363636363,26,1169,Champion
10648,2022-08-10,43,Female,East,Bihar,<3L,1,2025-01-26,17,301521.55,17736.561764705883,187,1087,Churned
10649,2023-11-18,42,Male,East,Odisha,3L-6L,0,2025-05-16,23,525210.0,22835.217391304348,77,622,Loyal
10650,2023-07-19,25,Female,North,Punjab,10L-15L,0,2025-04-17,15,351508.07,23433.871333333333,106,744,Promising
10651,2022-06-20,21,Male,South,Tamil Nadu,3L-6L,0,2025-07-08,18,387158.68,21508.815555555557,24,1138,Champion
10652,2022-12-16,29,Female,West,Rajasthan,<3L,0,2025-03-27,17,424884.14,24993.184705882355,127,959,At Risk
10653,2021-08-10,39,Female,Central,Chhattisgarh,3L-6L,0,2025-06-30,21,470005.83,22381.23,32,1452,Loyal
10654,2023-05-31,25,Female,West,Gujarat,6L-10L,1,2024-03-23,15,303843.65,20256.243333333336,496,793,Churned
10655,2022-08-29,23,Female,South,Tamil Nadu,10L-15L,0,2025-07-20,23,462632.72,20114.46608695652,12,1068,Champion
10656,2022-08-07,58,Other,North,Haryana,<3L,0,2025-07-06,14,212607.31,15186.236428571428,26,1090,Champion
10657,2023-04-20,35,Male,North,Haryana,<3L,0,2025-07-26,20,564204.91,28210.2455,6,834,Champion
10658,2022-11-25,45,Male,South,Kerala,6L-10L,0,2025-06-10,17,372193.51,21893.735882352943,52,980,Loyal
10659,2021-03-21,42,Male,East,Odisha,15L+,0,2025-05-12,17,403502.79,23735.458235294118,81,1594,Loyal
10660,2021-11-12,52,Male,Central,Madhya Pradesh,3L-6L,0,2025-06-11,19,377657.25,19876.697368421053,51,1358,Loyal
10661,2021-07-13,52,Female,Central,Madhya Pradesh,15L+,0,2025-07-20,21,475190.49,22628.11857142857,12,1480,Champion
10662,2023-03-16,31,Other,North,Haryana,10L-15L,0,2025-07-28,17,359505.76,21147.397647058824,4,869,Champion
10663,2021-02-08,57,Other,West,Gujarat,3L-6L,0,2025-07-23,15,355899.64,23726.642666666667,9,1635,Champion
10664,2021-08-10,35,Female,South,Karnataka,10L-15L,0,2025-07-22,28,546620.89,19522.174642857142,10,1452,Champion
10665,2022-10-17,57,Female,North,Haryana,6L-10L,0,2025-07-04,22,388348.04,17652.183636363636,28,1019,Champion
10666,2023-01-31,37,Female,East,West Bengal,6L-10L,0,2025-07-13,15,287241.65,19149.443333333336,19,913,Champion
10667,2022-07-06,23,Female,North,Delhi,3L-6L,0,2025-06-22,20,414523.14,20726.157,40,1122,Loyal
10668,2023-08-01,53,Male,South,Tamil Nadu,10L-15L,0,2025-05-13,20,432408.86,21620.443,80,731,Loyal
