customer_id,signup_date,age,gender,region,state,income_band,churn_label,last_purchase,frequency,monetary,avg_basket,recency_days,days_since_signup,rfm_segment,churn_probability,revenue_at_risk,priority_score,recommended_action
10582,2023-07-02,33,Female,Central,Madhya Pradesh,<3L,0,2025-03-26,11,234501.08,21318.28,128,761,At Risk,0.0003748275428376291,87.89746360917029,1054.7695633100434,Cross-sell
10583,2021-04-27,19,Male,South,Kerala,6L-10L,0,2025-06-05,8,221150.4,27643.8,57,1557,Loyal,2.244024084533646e-12,4.962668239042495e-07,4.466401415138246e-06,Cross-sell
10584,2021-02-26,62,Male,South,Kerala,6L-10L,0,2025-07-25,24,460390.97,19182.95708333333,7,1617,Champion,3.924150463637896e-21,1.8066434383802006e-15,4.5166085959505014e-14,Cross-sell
10585,2022-03-19,52,Male,North,Haryana,10L-15L,0,2025-07-05,17,400491.01,23558.294705882352,27,1231,Champion,1.6400489469149378e-17,6.568248591993998e-12,1.1822847465589198e-10,Cross-sell
10586,2023-10-10,29,Female,Central,Chhattisgarh,10L-15L,0,2025-05-11,17,375712.13,22100.713529411765,82,661,Loyal,9.135369812744846e-11,3.432269250684067e-05,0.000617808465123132,Cross-sell
10587,2023-01-25,27,Male,South,Kerala,<3L,0,2025-07-17,16,529802.73,33112.670625,15,919,Champion,2.097896845810294e-18,1.1114714761686828e-12,1.8895015094867608e-11,Cross-sell
10588,2021-04-19,22,Female,Central,Madhya Pradesh,<3L,0,2025-07-20,28,701962.89,25070.103214285715,12,1565,Champion,3.3868570110382998e-18,2.3774479354852067e-12,6.894599012907099e-11,Cross-sell
10589,2023-07-06,40,Female,East,West Bengal,<3L,0,2025-05-25,19,419524.61,22080.242631578945,68,757,Loyal,1.3750147399909239e-12,5.768525225389437e-07,1.1537050450778874e-05,Cross-sell
10590,2023-07-13,53,Male,Central,Madhya Pradesh,6L-10L,0,2025-02-08,24,512543.17,21355.965416666662,174,750,At Risk,0.000992500317178918,508.6992587928881,12717.481469822202,Cross-sell
10591,2023-05-27,45,Female,North,Delhi,<3L,0,2025-07-28,24,537330.68,22388.778333333332,4,797,Champion,4.398177718555887e-21,2.3632758242724833e-15,5.908189560681208e-14,Cross-sell
10592,2023-09-16,59,Male,North,Haryana,6L-10L,0,2025-06-18,16,444178.31,27761.144375,44,685,Loyal,2.4199059514301493e-17,1.0748697358651858e-11,1.827278550970816e-10,Cross-sell
10593,2021-09-20,34,Male,Central,Madhya Pradesh,6L-10L,0,2025-07-26,22,446454.44,20293.38363636364,6,1411,Champion,4.314963862848099e-20,1.9264347750080848e-14,4.430799982518595e-13,Cross-sell
10594,2023-12-09,31,Female,Central,Chhattisgarh,10L-15L,0,2025-07-02,14,311704.9,22264.63571428572,30,601,Champion,4.963189550169849e-16,1.547050502416738e-10,2.3205757536251068e-09,Cross-sell
10595,2021-12-18,40,Female,East,Bihar,3L-6L,0,2025-05-29,13,395168.1,30397.546153846157,64,1322,Loyal,4.4417442764511225e-13,1.7552356464110646e-07,2.4573299049754904e-06,Cross-sell
10596,2023-05-29,27,Male,North,Punjab,6L-10L,0,2025-06-08,20,459193.78,22959.689,54,795,Loyal,9.59783675738467e-15,4.40726694044641e-09,9.25526057493746e-08,Cross-sell
10597,2022-09-27,63,Female,Central,Chhattisgarh,<3L,0,2025-07-05,23,708013.27,30783.185652173917,27,1039,Champion,7.080918427847973e-18,5.013384210703902e-12,1.2032122105689364e-10,Cross-sell
10598,2023-05-04,26,Male,South,Karnataka,10L-15L,0,2025-07-25,13,194712.12,14977.855384615385,7,820,Champion,4.296946972881347e-16,8.366676546173096e-11,1.1713347164642335e-09,Cross-sell
10599,2022-11-19,40,Female,Central,Madhya Pradesh,3L-6L,0,2025-07-24,21,517691.07,24651.95571428572,8,986,Champion,2.7074501728246103e-19,1.4016227769412575e-13,3.0835701092707665e-12,Cross-sell
10600,2022-12-05,42,Female,Central,Madhya Pradesh,<3L,0,2025-03-21,18,508998.32,28277.684444444443,133,970,At Risk,1.0191462071604755e-05,5.18743707279054,98.56130438302026,Cross-sell
10601,2022-11-06,20,Female,Central,Madhya Pradesh,3L-6L,0,2025-03-13,27,621273.7999999999,23010.14074074074,141,999,At Risk,5.442291889422238e-05,33.81153362850533,946.7229415981492,Cross-sell
10602,2023-05-04,40,Female,West,Rajasthan,10L-15L,0,2025-04-08,23,543626.64,23635.940869565216,115,820,Promising,1.207167096077101e-08,0.006562481923589517,0.1574995661661484,Cross-sell
10603,2023-03-21,39,Male,West,Gujarat,<3L,0,2025-06-08,18,448741.43,24930.079444444444,54,864,Loyal,1.2214129383136496e-14,5.4809858855936885e-09,1.0413873182628008e-07,Cross-sell
10604,2021-05-28,30,Female,East,West Bengal,6L-10L,0,2025-03-13,19,406662.95,21403.313157894736,141,1526,At Risk,0.0010996734475447847,447.1964482152324,8943.928964304649,Cross-sell
10605,2023-06-24,24,Female,North,Punjab,6L-10L,0,2025-05-13,17,437846.38,25755.669411764706,80,769,Loyal,3.006427808105087e-11,1.316353532510147e-05,0.00023694363585182647,Cross-sell
10606,2022-08-10,20,Female,South,Karnataka,10L-15L,0,2025-04-26,19,426766.35,22461.38684210526,97,1087,Promising,3.2608327345254955e-08,0.013916136840739647,0.2783227368147929,Cross-sell
10607,2021-12-20,18,Male,West,Rajasthan,3L-6L,0,2025-04-22,11,262724.22000000003,23884.020000000004,101,1320,Promising,6.513818254986265e-07,0.17113378202630278,2.053605384315633,Cross-sell
10608,2022-07-18,40,Male,Central,Chhattisgarh,<3L,0,2025-05-03,22,449441.56,20429.16181818182,90,1110,Loyal,3.788472195279185e-11,1.7026968534629013e-05,0.0003916202762964673,Cross-sell
10609,2023-11-25,22,Male,East,West Bengal,3L-6L,0,2025-06-28,28,480563.2,17162.97142857143,34,615,Loyal,4.2463358948408815e-19,2.0406327658995974e-13,5.917835021108832e-12,Cross-sell
10610,2023-07-29,63,Male,West,Rajasthan,3L-6L,0,2025-06-19,25,524885.23,20995.4092,43,734,Loyal,1.9060146142655615e-18,1.0004389191921405e-12,2.601141189899565e-11,Cross-sell
10611,2023-07-02,29,Male,North,Punjab,6L-10L,0,2025-06-05,31,709489.27,22886.75064516129,57,761,Loyal,1.7396594671933552e-16,1.2342697254276026e-10,3.949663121368328e-09,Cross-sell
10612,2022-05-22,48,Male,East,West Bengal,3L-6L,0,2025-07-04,17,426512.4,25088.964705882358,28,1167,Champion,8.445865827579536e-17,3.6022665041989345e-11,6.484079707558083e-10,Cross-sell
10613,2023-05-09,49,Female,East,Bihar,3L-6L,0,2025-07-25,28,557802.73,19921.52607142857,7,815,Champion,3.861377229182927e-22,2.1538867599980722e-16,6.246271603994409e-15,Cross-sell
10614,2022-02-26,41,Male,Central,Madhya Pradesh,<3L,1,2024-11-04,18,408210.01,22678.33388888889,270,1252,Churned,0.9999999999592604,408210.0099833697,7755990.189684024,Discount Campaign
10615,2023-01-22,59,Female,South,Tamil Nadu,6L-10L,0,2025-03-03,19,410850.39,21623.704736842104,151,922,At Risk,0.00017274672242066985,70.97305827775395,1419.4611655550789,Cross-sell
10616,2022-12-02,23,Female,South,Tamil Nadu,3L-6L,0,2025-04-25,22,526628.91,23937.67772727273,98,973,Promising,1.5794438712489095e-08,0.008317808043219936,0.19130958499405853,Cross-sell
10617,2021-10-01,28,Female,South,Karnataka,6L-10L,0,2025-05-13,22,484739.8,22033.627272727277,80,1400,Loyal,5.299695309573149e-11,2.5689732444234262e-05,0.000590863846217388,Cross-sell
10618,2021-10-19,29,Male,North,Punjab,<3L,0,2025-06-08,21,344759.43,16417.115714285716,54,1382,Loyal,3.808789903706722e-14,1.3131162361916844e-08,2.888855719621706e-07,Cross-sell
10619,2021-03-08,24,Female,East,West Bengal,15L+,0,2025-05-14,14,228224.73,16301.766428571427,79,1607,Loyal,1.2805484298489002e-07,0.02922528196541892,0.4383792294812838,Cross-sell
10620,2021-06-03,31,Female,West,Maharashtra,6L-10L,0,2025-07-23,19,301187.07,15851.95105263158,9,1520,Champion,1.2913303081508494e-18,3.889319919141514e-13,7.778639838283028e-12,Cross-sell
10621,2022-04-20,32,Female,Central,Madhya Pradesh,3L-6L,0,2025-05-10,23,628701.38,27334.842608695653,83,1199,Loyal,2.096192670881146e-10,0.00013178792249288624,0.00316291013982927,Cross-sell
10622,2022-06-08,53,Female,Central,Chhattisgarh,<3L,1,2024-12-28,18,283709.9,15761.661111111112,216,1150,Churned,0.9999606587745901,283698.73850487306,5390276.031592588,Discount Campaign
10623,2021-06-30,32,Female,North,Haryana,3L-6L,1,2024-12-21,26,402885.74,15495.605384615385,223,1493,Churned,0.9993446043219064,402621.69042723847,10870785.641535439,Discount Campaign
10624,2022-04-02,59,Female,South,Telangana,3L-6L,0,2025-07-13,22,389604.45,17709.293181818182,19,1217,Champion,5.81760638659058e-19,2.2665653365641104e-13,5.213100274097454e-12,Cross-sell
10625,2022-10-24,54,Female,South,Kerala,3L-6L,0,2025-06-25,24,589935.61,24580.650416666667,37,1012,Loyal,1.5012878075808328e-16,8.856631385507612e-11,2.2141578463769033e-09,Cross-sell
10626,2021-09-12,60,Male,South,Kerala,10L-15L,0,2025-07-10,26,623270.26,23971.93307692308,22,1419,Champion,7.710480111080894e-19,4.805712943558217e-13,1.2975424947607187e-11,Cross-sell
10627,2022-01-06,22,Female,Central,Chhattisgarh,6L-10L,0,2025-07-27,19,363448.59,19128.873157894737,5,1303,Champion,8.386695036761488e-19,3.048132485870961e-13,6.0962649717419215e-12,Cross-sell
10628,2022-02-07,64,Female,North,Punjab,3L-6L,0,2025-05-19,19,393529.39,20712.073157894734,74,1271,Loyal,1.7653268445304862e-12,6.947079962787071e-07,1.3894159925574141e-05,Cross-sell
10629,2022-07-08,46,Female,North,Punjab,6L-10L,0,2025-07-23,26,579973.3200000001,22306.66615384616,9,1120,Champion,5.3913071320543196e-21,3.1268142965172225e-15,8.442398600596501e-14,Cross-sell
10630,2022-02-06,64,Female,Central,Madhya Pradesh,3L-6L,0,2025-07-25,19,323437.3,17023.015789473684,7,1272,Champion,1.0284313097657916e-19,3.326330460661113e-14,6.652660921322226e-13,Cross-sell
10631,2023-03-18,34,Male,Central,Madhya Pradesh,15L+,0,2025-04-04,22,487110.27,22141.37590909091,119,867,Promising,7.134065055816451e-08,0.03475076355536317,0.7992675617733529,Cross-sell
10632,2021-12-25,62,Other,South,Tamil Nadu,<3L,0,2025-06-13,19,432757.14,22776.691578947368,49,1315,Loyal,1.5991843689810876e-14,6.920584538529602e-09,1.3841169077059203e-07,Cross-sell
10633,2022-04-21,45,Male,South,Tamil Nadu,6L-10L,0,2025-02-20,15,338262.77,22550.851333333336,162,1198,At Risk,0.0645711974425591,21842.03210913696,349472.51374619134,Cross-sell
10634,2022-02-20,21,Male,East,Bihar,10L-15L,0,2025-07-01,24,513896.64,21412.36,31,1258,Loyal,6.071546961041237e-17,3.1201475828813026e-11,7.800368957203257e-10,Cross-sell
10635,2021-07-20,37,Male,East,Bihar,<3L,0,2025-07-17,22,524309.78,23832.26272727273,15,1473,Champion,2.3215714395398834e-18,1.2172226107194396e-12,2.799612004654711e-11,Cross-sell
10636,2023-01-21,24,Male,Central,Madhya Pradesh,3L-6L,0,2025-06-28,20,382223.01,19111.1505,34,923,Loyal,4.379973091381955e-16,1.674126498707016e-10,3.5156656472847337e-09,Cross-sell
10637,2021-09-15,62,Male,East,West Bengal,3L-6L,0,2025-05-10,22,444585.83,20208.44681818182,83,1416,Loyal,5.297595384015904e-12,2.3552358408068793e-06,5.417042433855822e-05,Cross-sell
10638,2021-11-22,32,Male,North,Delhi,10L-15L,0,2025-06-24,19,377679.8,19877.884210526317,38,1348,Loyal,1.6976052164666913e-15,6.411511986340967e-10,1.2823023972681933e-08,Cross-sell
10639,2023-05-19,28,Female,East,Bihar,6L-10L,0,2025-04-21,22,432243.34,19647.424545454545,102,805,Promising,8.123696021977561e-10,0.00035114135016842943,0.008076251053873877,Cross-sell
10640,2023-11-05,43,Female,East,West Bengal,6L-10L,0,2025-07-26,24,531336.19,22139.007916666666,6,635,Champion,4.05558853766734e-21,2.1548809618118355e-15,5.3872024045295885e-14,Cross-sell
10641,2023-01-05,37,Male,East,West Bengal,10L-15L,0,2025-07-14,14,323498.09,23107.00642857143,18,939,Champion,2.9469952169445664e-17,9.53347323920703e-12,1.4300209858810544e-10,Cross-sell
10642,2023-10-01,22,Female,East,West Bengal,10L-15L,0,2025-05-28,23,436585.98,18981.999130434782,65,670,Loyal,1.575785663111437e-13,6.879659279994565e-08,1.6511182271986956e-06,Cross-sell
10643,2023-07-25,56,Male,Central,Chhattisgarh,6L-10L,0,2025-02-02,19,498778.68,26251.50947368421,180,738,At Risk,0.029041422619034432,14485.242439244137,289704.84878488275,Cross-sell
10644,2022-06-11,57,Female,Central,Madhya Pradesh,6L-10L,0,2025-05-21,19,513747.99,27039.367894736843,72,1147,Loyal,3.0009750978838874e-13,1.5417449245779005e-07,3.083489849155801e-06,Cross-sell
10645,2023-04-24,52,Male,South,Telangana,6L-10L,0,2025-04-01,19,498707.61,26247.76894736842,122,830,At Risk,7.443189162625934e-08,0.03711975078071081,0.7423950156142162,Cross-sell
10646,2021-12-26,46,Female,South,Kerala,3L-6L,1,2024-12-09,14,272133.7,19438.12142857143,235,1314,Churned,0.9999999979818521,272133.69945079397,4082005.4917619093,Discount Campaign
10647,2022-05-20,36,Male,West,Maharashtra,10L-15L,0,2025-07-06,11,208051.1,18913.736363636363,26,1169,Champion,6.992826981681912e-15,1.4548653456486016e-09,1.745838414778322e-08,Cross-sell
10648,2022-08-10,43,Female,East,Bihar,<3L,1,2025-01-26,17,301521.55,17736.561764705883,187,1087,Churned,0.9892391722370724,298276.928533639,5368984.713605502,Discount Campaign
10649,2023-11-18,42,Male,East,Odisha,3L-6L,0,2025-05-16,23,525210.0,22835.217391304348,77,622,Loyal,6.591694743902764e-13,3.462023996445171e-07,8.30885759146841e-06,Cross-sell
10650,2023-07-19,25,Female,North,Punjab,10L-15L,0,2025-04-17,15,351508.07,23433.871333333333,106,744,Promising,1.3307870905761285e-07,0.04677824017893301,0.7484518428629282,Cross-sell
10651,2022-06-20,21,Male,South,Tamil Nadu,3L-6L,0,2025-07-08,18,387158.68,21508.81555555556,24,1138,Champion,6.474855192945446e-16,2.5067963896919043e-10,4.7629131404146185e-09,Cross-sell
10652,2022-12-16,29,Female,West,Rajasthan,<3L,0,2025-03-27,17,424884.14,24993.184705882355,127,959,At Risk,8.488526851748769e-06,3.6066404312721834,64.9195277628993,Cross-sell
10653,2021-08-10,39,Female,Central,Chhattisgarh,3L-6L,0,2025-06-30,21,470005.83,22381.23,32,1452,Loyal,2.976582157274499e-16,1.3990109673929915e-10,3.0778241282645813e-09,Cross-sell
10654,2023-05-31,25,Female,West,Gujarat,6L-10L,1,2024-03-23,15,303843.65,20256.243333333336,496,793,Churned,1.0,303843.65,4861498.4,Discount Campaign
10655,2022-08-29,23,Female,South,Tamil Nadu,10L-15L,0,2025-07-20,23,462632.72,20114.46608695652,12,1068,Champion,1.2133732414130495e-18,5.613461630501357e-13,1.3472307913203257e-11,Cross-sell
10656,2022-08-07,58,Other,North,Haryana,<3L,0,2025-07-06,14,212607.31,15186.236428571428,26,1090,Champion,2.6656505347648348e-15,5.66736789596413e-10,8.501051843946195e-09,Cross-sell
10657,2023-04-20,35,Male,North,Haryana,<3L,0,2025-07-26,20,564204.91,28210.2455,6,834,Champion,7.622466509756528e-20,4.300633031115196e-14,9.031329365341912e-13,Cross-sell
10658,2022-11-25,45,Male,South,Kerala,6L-10L,0,2025-06-10,17,372193.51,21893.735882352943,52,980,Loyal,2.2444820693022992e-14,8.35381659505686e-09,1.503686987110235e-07,Cross-sell
10659,2021-03-21,42,Male,East,Odisha,15L+,0,2025-05-12,17,403502.79,23735.45823529412,81,1594,Loyal,1.651363025543628e-10,6.663295881096951e-05,0.0011993932585974512,Cross-sell
10660,2021-11-12,52,Male,Central,Madhya Pradesh,3L-6L,0,2025-06-11,19,377657.25,19876.697368421053,51,1358,Loyal,1.2983487502929618e-14,4.903308185765767e-09,9.806616371531534e-08,Cross-sell
10661,2021-07-13,52,Female,Central,Madhya Pradesh,15L+,0,2025-07-20,21,475190.49,22628.11857142857,12,1480,Champion,4.3243596636119756e-19,2.0548945874880098e-13,4.520768092473622e-12,Cross-sell
10662,2023-03-16,31,Other,North,Haryana,10L-15L,0,2025-07-28,17,359505.76,21147.397647058824,4,869,Champion,9.443970482632151e-19,3.3951617857762387e-13,6.11129121439723e-12,Cross-sell
10663,2021-02-08,57,Other,West,Gujarat,3L-6L,0,2025-07-23,15,355899.64,23726.642666666667,9,1635,Champion,3.789397240365484e-18,1.3486451136630694e-12,2.157832181860911e-11,Cross-sell
10664,2021-08-10,35,Female,South,Karnataka,10L-15L,0,2025-07-22,28,546620.89,19522.174642857142,10,1452,Champion,1.720103841292266e-20,9.402446926195972e-15,2.7267096085968316e-13,Cross-sell
10665,2022-10-17,57,Female,North,Haryana,6L-10L,0,2025-07-04,22,388348.04,17652.183636363636,28,1019,Champion,3.1965187414465625e-19,1.2413617880640392e-13,2.85513211254729e-12,Cross-sell
10666,2023-01-31,37,Female,East,West Bengal,6L-10L,0,2025-07-13,15,287241.65,19149.443333333336,19,913,Champion,8.168335650583218e-17,2.346286210027347e-11,3.7540579360437553e-10,Cross-sell
10667,2022-07-06,23,Female,North,Delhi,3L-6L,0,2025-06-22,20,414523.14,20726.157,40,1122,Loyal,6.4934678273241576e-15,2.6916926732713876e-09,5.652554613869914e-08,Cross-sell
10668,2023-08-01,53,Male,South,Tamil Nadu,10L-15L,0,2025-05-13,20,432408.86,21620.443,80,731,Loyal,2.31457776113964e-12,1.000843931075744e-06,2.1017722552590624e-05,Cross-sell
10669,2023-10-04,19,Female,East,Odisha,10L-15L,0,2025-07-07,23,576814.07,25078.87260869565,25,667,Champion,3.0771227564877215e-17,1.7749277010593013e-11,4.2598264825423235e-10,Cross-sell
10670,2021-05-25,54,Female,South,Karnataka,10L-15L,0,2025-07-05,23,453965.76,19737.641739130435,27,1529,Champion,7.067150507149196e-18,3.2082443510123703e-12,7.699786442429689e-11,Cross-sell
10671,2023-11-09,20,Male,East,West Bengal,15L+,0,2025-06-18,21,431485.9,20546.94761904762,44,631,Loyal,2.393978336629637e-15,1.032967897161142e-09,2.2725293737545122e-08,Cross-sell
10672,2022-11-04,27,Male,East,Odisha,6L-10L,0,2025-04-24,10,173453.34,17345.334,99,1001,Promising,7.011746503023438e-06,1.2162108501827353,13.378319352010088,Cross-sell
10673,2022-11-28,46,Other,West,Gujarat,10L-15L,1,2025-01-16,21,501986.72,23904.129523809523,197,977,Churned,0.9794845937655005,491688.258514876,10817141.687327273,High Value - Personal Offer
10674,2021-04-15,62,Other,North,Punjab,10L-15L,0,2025-04-15,20,390029.27,19501.4635,108,1569,Promising,1.686677529094534e-08,0.006578536053981449,0.13814925713361043,Cross-sell
10675,2022-11-12,37,Female,North,Punjab,3L-6L,0,2025-07-05,20,425512.69,21275.6345,27,993,Champion,4.94404435822408e-17,2.1037536143472518e-11,4.417882590129229e-10,Cross-sell
10676,2023-03-06,23,Female,East,Bihar,<3L,0,2025-03-05,19,463331.88,24385.88842105263,149,879,At Risk,0.0038694830865538665,1792.8548731212056,35857.09746242411,Cross-sell
10677,2022-09-28,28,Male,South,Telangana,3L-6L,1,2024-10-09,12,172803.4,14400.283333333333,296,1038,Churned,1.0,172803.4,2246444.1999999997,Discount Campaign
10678,2021-04-03,60,Male,West,Maharashtra,10L-15L,0,2025-07-13,20,465231.3,23261.565,19,1581,Champion,6.36037244453353e-19,2.959044340854512e-13,6.213993115794475e-12,Cross-sell
10679,2022-07-27,52,Female,North,Haryana,3L-6L,0,2025-06-08,24,511318.55,21304.939583333333,54,1101,Loyal,1.2825483370745036e-15,6.557907560178464e-10,1.639476890044616e-08,Cross-sell
10680,2023-10-22,22,Female,East,Odisha,6L-10L,0,2025-07-06,24,274011.41000000003,11417.142083333334,26,649,Champion,8.051215759285562e-20,2.2061249824160577e-14,5.515312456040145e-13,Cross-sell
10681,2023-03-04,36,Female,Central,Madhya Pradesh,<3L,0,2025-06-01,20,439333.4,21966.67,61,881,Loyal,1.61420962503156e-13,7.091762028778405e-08,1.489270026043465e-06,Cross-sell
10682,2021-05-31,30,Female,North,Punjab,3L-6L,0,2025-05-09,20,369654.74,18482.737,84,1523,Loyal,6.820168801343755e-10,0.00025211077250168377,0.005294326222535359,Cross-sell
10683,2023-11-18,26,Male,South,Kerala,6L-10L,0,2025-06-27,21,446171.48,21246.26095238095,35,622,Loyal,1.0048018348918612e-16,4.483139217804173e-11,9.862906279169181e-10,Cross-sell
10684,2023-11-16,57,Female,Central,Chhattisgarh,<3L,0,2025-07-28,20,484456.46,24222.823,4,624,Champion,5.0734250117896894e-21,2.4578535212870913e-15,5.1614923947028915e-14,Cross-sell
10685,2021-07-05,47,Male,East,Odisha,10L-15L,0,2025-07-17,20,382816.13,19140.8065,15,1488,Champion,1.3361982208077648e-18,5.11518231802514e-13,1.0741882867852793e-11,Cross-sell
10686,2023-05-27,26,Male,North,Delhi,3L-6L,0,2025-06-20,18,472395.79,26244.21055555556,42,797,Loyal,2.705787612405779e-15,1.2782026767346418e-09,2.4285850857958195e-08,Cross-sell
10687,2022-03-22,48,Male,South,Tamil Nadu,10L-15L,0,2025-06-08,25,568038.64,22721.5456,54,1228,Loyal,2.8497892204985883e-15,1.6187903930986784e-09,4.2088550220565635e-08,Cross-sell
10688,2022-10-13,37,Male,West,Maharashtra,3L-6L,0,2025-07-12,27,648881.08,24032.632592592592,20,1023,Champion,3.2676019571026054e-19,2.1202850869348522e-13,5.936798243417586e-12,Cross-sell
10689,2022-05-03,20,Female,Central,Chhattisgarh,15L+,0,2025-06-13,23,691909.48,30083.020869565215,49,1186,Loyal,1.3415620461935492e-13,9.282394977695146e-08,2.227774794646835e-06,Cross-sell
10690,2023-05-07,39,Male,South,Kerala,6L-10L,0,2025-07-22,19,399629.34,21033.123157894737,10,817,Champion,2.6036435073944215e-19,1.0404923364553178e-13,2.0809846729106356e-12,Cross-sell
10691,2023-12-28,26,Male,East,Odisha,<3L,0,2025-06-01,17,391622.78,23036.63411764706,61,582,Loyal,4.242998339737955e-13,1.6616548053435627e-07,2.9909786496184126e-06,Cross-sell
10692,2023-05-21,29,Female,West,Rajasthan,<3L,0,2025-04-13,12,260199.2,21683.266666666663,110,803,Promising,1.8028958629442678e-06,0.46911206122140814,6.098456795878306,Cross-sell
10693,2023-10-17,59,Female,North,Haryana,<3L,0,2025-07-08,27,710340.59,26308.91074074074,24,654,Champion,2.6599122450458996e-19,1.8894436334941288e-13,5.290442173783561e-12,Cross-sell
10694,2023-11-02,51,Male,South,Telangana,6L-10L,0,2025-06-02,25,480273.14,19210.9256,60,638,Loyal,1.6715180938807452e-16,8.027852435149203e-11,2.0872416331387926e-09,Cross-sell
10695,2021-04-09,24,Male,West,Maharashtra,10L-15L,1,2024-02-01,15,317969.87,21197.99133333333,547,1575,Churned,1.0,317969.87,5087517.92,Discount Campaign
10696,2021-10-05,58,Male,North,Punjab,3L-6L,0,2025-03-25,14,347057.82,24789.844285714287,129,1396,At Risk,7.451977790659416e-06,2.5862671667146735,38.7940075007201,Cross-sell
10697,2023-03-02,44,Female,West,Rajasthan,3L-6L,0,2025-06-22,21,510544.33,24311.634761904763,40,883,Loyal,2.3085872503151854e-16,1.1786361309587086e-10,2.592999488109159e-09,Cross-sell
10698,2022-10-09,59,Male,East,Bihar,6L-10L,0,2025-06-10,13,293006.98000000004,22538.998461538464,52,1027,Loyal,1.0835298524401374e-14,3.1748180980333035e-09,4.444745337246625e-08,Cross-sell
10699,2021-02-24,53,Male,Central,Madhya Pradesh,6L-10L,0,2025-03-11,16,353317.04,22082.315,143,1619,At Risk,0.00026050314726530746,92.04020090246252,1564.6834153418627,Cross-sell
10700,2021-04-15,33,Male,North,Punjab,6L-10L,0,2025-04-06,21,342094.66,16290.221904761904,117,1569,Promising,1.1307317238734266e-07,0.03868172846296937,0.8509980261853262,Cross-sell
10701,2022-07-24,43,Female,Central,Chhattisgarh,6L-10L,0,2025-06-14,33,706483.37,21408.58696969697,48,1104,Loyal,1.7844128194541747e-18,1.2606579821591869e-12,4.286237139341235e-11,Cross-sell
10702,2022-11-06,42,Male,South,Tamil Nadu,6L-10L,0,2025-05-02,19,387855.6,20413.452631578944,91,999,Promising,1.791368233892529e-10,6.94792201177327e-05,0.001389584402354654,Cross-sell
10703,2021-07-03,51,Female,North,Punjab,15L+,0,2025-05-30,17,557088.26,32769.897647058824,63,1490,Loyal,1.2711249983635696e-13,7.081288135808639e-08,1.274631864445555e-06,Cross-sell
10704,2021-07-07,29,Male,West,Maharashtra,3L-6L,0,2025-07-05,17,409284.67,24075.56882352941,27,1486,Champion,3.6409444785527643e-16,1.49018275939279e-10,2.682328966907022e-09,Cross-sell
10705,2021-05-22,33,Female,East,Bihar,<3L,1,2025-01-23,12,144161.87,12013.489166666666,190,1532,Churned,0.9999996906556579,144161.82540434116,1874103.730256435,Discount Campaign
10706,2022-09-11,29,Male,Central,Madhya Pradesh,<3L,0,2025-06-22,13,284442.74,21880.21076923077,40,1055,Loyal,4.212199650023897e-14,1.1981296098798384e-08,1.677381453831774e-07,Cross-sell
10707,2021-01-09,31,Male,North,Delhi,6L-10L,0,2025-06-15,15,227525.48,15168.365333333331,47,1665,Loyal,1.3655259570239436e-12,3.1069194882433216e-07,4.9710711811893145e-06,Cross-sell
10708,2022-09-19,25,Male,North,Delhi,3L-6L,0,2025-07-21,14,229998.2,16428.442857142858,11,1047,Champion,3.1867256087191804e-16,7.329411538993159e-11,1.0994117308489738e-09,Cross-sell
10709,2022-06-06,19,Female,East,West Bengal,15L+,0,2025-06-22,19,534845.09,28149.741578947367,40,1152,Loyal,1.8698627562287974e-14,1.000086914142839e-08,2.000173828285678e-07,Cross-sell
10710,2022-05-26,62,Female,Central,Madhya Pradesh,6L-10L,0,2025-07-07,18,399128.96,22173.83111111111,25,1163,Champion,2.729484515734835e-18,1.0894163161013484e-12,2.069891000592562e-11,Cross-sell
10711,2023-01-14,21,Male,East,West Bengal,6L-10L,0,2025-06-18,31,619158.98,19972.87032258065,44,930,Loyal,3.4206430440290126e-18,2.1179218580850986e-12,6.777349945872315e-11,Cross-sell
10712,2022-07-27,59,Male,West,Gujarat,10L-15L,0,2025-07-05,18,369884.24,20549.12444444445,27,1101,Champion,4.906791778696569e-18,1.8149449479014286e-12,3.448395401012714e-11,Cross-sell
10713,2023-03-08,18,Female,Central,Chhattisgarh,3L-6L,0,2025-04-21,17,286791.94,16870.11411764706,102,877,Promising,3.830688679078541e-07,0.10986106378089723,1.9774991480561501,Cross-sell
10714,2023-04-17,54,Female,Central,Chhattisgarh,10L-15L,0,2025-07-24,18,426391.29,23688.405,8,837,Champion,5.2467308687115776e-20,2.2371603433927502e-14,4.2506046524462255e-13,Cross-sell
10715,2023-10-05,33,Male,East,Bihar,<3L,0,2025-07-08,16,228197.55,14262.346875,24,666,Champion,3.6272756501746392e-16,8.277354165445096e-11,1.4071502081256664e-09,Cross-sell
10716,2023-05-26,42,Male,West,Gujarat,6L-10L,0,2025-05-06,20,455080.52,22754.026,87,798,Loyal,5.9337465038259e-12,2.700332444509273e-06,5.670698133469473e-05,Cross-sell
10717,2022-07-21,31,Female,East,Odisha,15L+,0,2025-07-07,24,512321.55,21346.73125,25,1107,Champion,7.22771041025008e-18,3.702911800330457e-12,9.257279500826143e-11,Cross-sell
10718,2022-06-23,41,Female,West,Rajasthan,10L-15L,0,2025-06-30,22,558670.37,25394.107727272727,32,1135,Loyal,4.474487301575041e-17,2.4997634763312297e-11,5.749455995561829e-10,Cross-sell
