transaction_id,customer_id,product_id,purchase_date,quantity,unit_price,discount_pct,revenue,payment_method,signup_date,age,gender,region,state,income_band,churn_label,category,subcategory,brand,base_price,cost
516503,10552,2081,2023-04-06,2,4890.78,0.0,9781.56,UPI,2022-03-08,59,Male,East,Bihar,6L-10L,1,Electronics,Audio,Brand_EL3,4890.78,2822.92
516937,10930,2087,2023-04-06,4,4670.08,0.0,18680.32,UPI,2022-09-25,33,Male,East,Bihar,6L-10L,0,Beauty,Haircare,Brand_BE2,4670.08,2408.02
511782,10087,2055,2023-04-06,3,3617.67,0.1,10853.01,Card,2021-04-17,60,Male,West,Gujarat,3L-6L,0,Sports,Outdoor,Brand_SP5,4019.63,2220.11
523913,10839,2080,2023-04-06,2,14519.33,0.05,29038.66,COD,2021-01-16,64,Female,North,Delhi,3L-6L,0,Electronics,Laptops,Brand_EL2,15283.51,10130.86
506315,10479,2016,2023-04-06,4,6638.64,0.2,26554.56,UPI,2022-12-28,61,Female,South,Kerala,3L-6L,0,Fashion,Kids,Brand_FA1,8298.3,5393.99
515348,10642,2122,2023-04-06,1,11085.45,0.05,11085.45,NetBanking,2023-10-01,22,Female,East,West Bengal,10L-15L,0,Fashion,Kids,Brand_FA2,11668.89,6861.1
505808,10041,2145,2023-04-06,1,14047.81,0.15,14047.81,Card,2021-06-30,41,Female,West,Gujarat,3L-6L,0,Fashion,Women,Brand_FA4,16526.83,10090.3
515765,10463,2051,2023-04-06,4,4775.42,0.0,19101.68,Card,2023-03-31,26,Female,East,West Bengal,3L-6L,0,Home,Decor,Brand_HO1,4775.42,3414.09
507991,10023,2035,2023-04-06,1,10755.4,0.1,10755.4,UPI,2021-07-19,63,Female,Central,Madhya Pradesh,6L-10L,0,Beauty,Fragrance,Brand_BE6,11950.44,6200.23
519089,10290,2145,2023-04-06,1,14874.15,0.1,14874.15,Card,2022-06-03,41,Male,East,Bihar,3L-6L,0,Fashion,Women,Brand_FA4,16526.83,10090.3
521688,10226,2099,2023-04-06,4,9674.04,0.2,38696.16,UPI,2021-12-02,56,Male,North,Haryana,6L-10L,0,Beauty,Haircare,Brand_BE0,12092.55,7108.65
505029,11033,2016,2023-04-06,2,7053.55,0.15,14107.1,Card,2023-03-12,62,Male,Central,Chhattisgarh,3L-6L,0,Fashion,Kids,Brand_FA1,8298.3,5393.99
502790,10820,2154,2023-04-07,1,16854.61,0.1,16854.61,UPI,2023-12-31,39,Male,North,Delhi,6L-10L,0,Home,Decor,Brand_HO6,18727.35,14193.7
503597,10480,2132,2023-04-07,4,14441.33,0.05,57765.32,Card,2021-04-30,42,Female,North,Delhi,6L-10L,0,Electronics,Audio,Brand_EL5,15201.4,7884.08
517351,10433,2050,2023-04-07,1,8116.5,0.0,8116.5,UPI,2023-06-24,22,Female,South,Karnataka,6L-10L,0,Grocery,Beverages,Brand_GR0,8116.5,4866.2
501580,10164,2043,2023-04-07,3,15360.54,0.0,46081.62,NetBanking,2022-03-21,27,Male,South,Tamil Nadu,3L-6L,0,Grocery,Fresh,Brand_GR0,15360.54,8259.3
507893,11086,2065,2023-04-07,4,12736.66,0.0,50946.64,UPI,2023-07-08,57,Male,Central,Chhattisgarh,3L-6L,0,Electronics,Mobiles,Brand_EL1,12736.66,6575.78
520792,10199,2064,2023-04-07,4,12627.38,0.0,50509.52,UPI,2022-01-07,19,Female,West,Maharashtra,3L-6L,0,Home,Kitchen,Brand_HO0,12627.38,8866.53
522564,10430,2107,2023-04-07,1,12509.15,0.0,12509.15,UPI,2023-02-23,23,Male,South,Tamil Nadu,10L-15L,0,Home,Furniture,Brand_HO1,12509.15,6771.08
511237,10535,2035,2023-04-07,4,9560.35,0.2,38241.4,Card,2022-09-25,58,Female,West,Rajasthan,6L-10L,0,Beauty,Fragrance,Brand_BE6,11950.44,6200.23
512745,11139,2106,2023-04-07,1,10307.79,0.0,10307.79,Card,2023-03-26,20,Female,Central,Madhya Pradesh,<3L,0,Beauty,Fragrance,Brand_BE0,10307.79,6521.58
504666,10802,2079,2023-04-07,3,15046.57,0.15,45139.71,UPI,2021-11-27,20,Male,Central,Madhya Pradesh,6L-10L,0,Beauty,Skincare,Brand_BE1,17701.85,12851.42
505735,11179,2126,2023-04-07,4,8330.7,0.0,33322.8,UPI,2021-10-11,64,Male,South,Karnataka,3L-6L,0,Home,Kitchen,Brand_HO6,8330.7,5797.49
507607,11076,2057,2023-04-07,2,10180.24,0.0,20360.48,UPI,2021-06-29,37,Male,North,Punjab,<3L,0,Sports,Fitness,Brand_SP0,10180.24,5676.85
500909,10901,2056,2023-04-07,3,5306.53,0.1,15919.59,UPI,2021-01-05,60,Female,West,Maharashtra,<3L,0,Grocery,Packaged,Brand_GR6,5896.14,3033.85
516492,10122,2013,2023-04-07,3,6088.67,0.05,18266.01,UPI,2023-01-02,30,Male,Central,Chhattisgarh,6L-10L,0,Electronics,Audio,Brand_EL5,6409.13,3626.61
508345,10728,2135,2023-04-07,2,15917.58,0.2,31835.16,UPI,2021-04-07,23,Female,South,Kerala,6L-10L,0,Grocery,Fresh,Brand_GR1,19896.98,14435.62
522071,10591,2073,2023-04-07,1,819.07,0.2,819.07,Card,2023-05-27,45,Female,North,Delhi,<3L,0,Sports,Outdoor,Brand_SP2,1023.84,549.52
522088,10732,2124,2023-04-07,3,1126.43,0.0,3379.29,UPI,2022-04-04,40,Female,Central,Madhya Pradesh,15L+,0,Sports,Fitness,Brand_SP4,1126.43,651.52
513225,10407,2050,2023-04-07,2,7304.85,0.1,14609.7,UPI,2022-04-20,24,Other,West,Rajasthan,6L-10L,0,Grocery,Beverages,Brand_GR0,8116.5,4866.2
522198,10061,2053,2023-04-07,2,3750.19,0.1,7500.38,UPI,2023-10-08,30,Male,North,Punjab,3L-6L,0,Sports,Outdoor,Brand_SP3,4166.88,3130.01
518389,10169,2004,2023-04-07,2,4949.57,0.0,9899.14,UPI,2022-01-02,63,Male,North,Haryana,6L-10L,0,Home,Kitchen,Brand_HO3,4949.57,3297.85
517960,11011,2083,2023-04-07,4,5114.42,0.2,20457.68,Card,2021-10-22,50,Other,West,Maharashtra,10L-15L,0,Grocery,Fresh,Brand_GR5,6393.03,3523.0
520142,10195,2100,2023-04-08,2,1204.17,0.0,2408.34,UPI,2023-11-17,28,Female,West,Maharashtra,6L-10L,0,Beauty,Skincare,Brand_BE1,1204.17,646.4
521277,11047,2057,2023-04-08,3,9671.23,0.05,29013.69,Card,2021-09-20,45,Male,North,Punjab,10L-15L,1,Sports,Fitness,Brand_SP0,10180.24,5676.85
523345,10978,2107,2023-04-08,1,12509.15,0.0,12509.15,Card,2022-09-19,40,Female,North,Delhi,<3L,0,Home,Furniture,Brand_HO1,12509.15,6771.08
521480,11195,2103,2023-04-08,3,5194.2,0.15,15582.6,UPI,2022-07-30,40,Female,North,Haryana,3L-6L,1,Grocery,Beverages,Brand_GR4,6110.82,3236.47
512916,10971,2049,2023-04-08,1,11957.33,0.15,11957.33,UPI,2021-11-24,18,Male,South,Tamil Nadu,3L-6L,0,Sports,Fitness,Brand_SP6,14067.45,7557.67
506740,10774,2004,2023-04-08,2,4454.61,0.1,8909.22,UPI,2023-02-25,34,Male,West,Gujarat,3L-6L,0,Home,Kitchen,Brand_HO3,4949.57,3297.85
510213,10130,2068,2023-04-08,1,6509.91,0.0,6509.91,UPI,2022-11-27,34,Male,South,Karnataka,10L-15L,0,Beauty,Fragrance,Brand_BE4,6509.91,4290.96
505207,10885,2033,2023-04-08,4,13399.77,0.05,53599.08,UPI,2023-06-10,24,Female,East,West Bengal,10L-15L,0,Home,Furniture,Brand_HO4,14105.02,9057.97
503144,10446,2075,2023-04-08,2,11721.35,0.05,23442.7,NetBanking,2022-12-27,31,Male,South,Telangana,3L-6L,0,Grocery,Packaged,Brand_GR4,12338.26,9427.74
509194,10995,2110,2023-04-08,3,9101.91,0.1,27305.73,Card,2022-08-03,48,Female,East,Bihar,3L-6L,0,Electronics,Accessories,Brand_EL4,10113.23,5772.3
517396,11133,2081,2023-04-08,4,4157.16,0.15,16628.64,UPI,2023-05-20,30,Female,South,Telangana,3L-6L,0,Electronics,Audio,Brand_EL3,4890.78,2822.92
516265,10162,2041,2023-04-08,4,4219.11,0.05,16876.44,Card,2022-12-29,21,Male,East,West Bengal,3L-6L,0,Grocery,Beverages,Brand_GR5,4441.17,3541.21
502455,10301,2045,2023-04-08,1,972.78,0.0,972.78,UPI,2022-02-03,42,Female,East,Odisha,<3L,0,Grocery,Beverages,Brand_GR2,972.78,675.75
509154,10791,2147,2023-04-08,3,3377.65,0.0,10132.95,Card,2021-04-15,42,Male,North,Haryana,3L-6L,0,Home,Decor,Brand_HO6,3377.65,2021.07
507634,10554,2153,2023-04-08,2,12828.23,0.15,25656.46,Card,2021-12-15,36,Female,East,Odisha,6L-10L,1,Beauty,Haircare,Brand_BE5,15092.04,11282.34
515792,10143,2095,2023-04-08,4,16354.72,0.0,65418.88,UPI,2021-10-30,23,Female,Central,Chhattisgarh,10L-15L,0,Electronics,Accessories,Brand_EL3,16354.72,10163.2
509018,10260,2133,2023-04-08,2,6592.03,0.05,13184.06,Card,2022-10-06,42,Male,West,Rajasthan,<3L,0,Fashion,Men,Brand_FA6,6938.98,4006.82
505125,10859,2017,2023-04-08,2,9355.53,0.0,18711.06,Card,2023-01-03,36,Male,East,Odisha,<3L,0,Grocery,Beverages,Brand_GR2,9355.53,4833.23
500856,11008,2036,2023-04-08,4,4321.1,0.05,17284.4,Card,2022-07-06,57,Male,Central,Chhattisgarh,3L-6L,0,Fashion,Women,Brand_FA0,4548.53,2279.35
523591,10820,2086,2023-04-08,4,18979.04,0.05,75916.16,UPI,2023-12-31,39,Male,North,Delhi,6L-10L,0,Home,Furniture,Brand_HO1,19977.94,10107.15
515651,10603,2076,2023-04-08,3,3841.43,0.05,11524.29,Card,2023-03-21,39,Male,West,Gujarat,<3L,0,Electronics,Accessories,Brand_EL5,4043.61,3203.62
500758,10160,2043,2023-04-09,1,15360.54,0.0,15360.54,UPI,2023-05-09,35,Male,Central,Madhya Pradesh,3L-6L,0,Grocery,Fresh,Brand_GR0,15360.54,8259.3
513009,10514,2032,2023-04-09,2,17113.41,0.0,34226.82,UPI,2023-06-14,52,Female,South,Tamil Nadu,6L-10L,0,Electronics,Laptops,Brand_EL3,17113.41,9008.31
512860,10783,2113,2023-04-09,4,7287.79,0.2,29151.16,Card,2021-05-15,20,Female,West,Gujarat,3L-6L,0,Fashion,Kids,Brand_FA0,9109.74,5664.28
500041,10888,2021,2023-04-09,1,15488.88,0.15,15488.88,UPI,2021-07-31,49,Male,South,Karnataka,<3L,0,Home,Furniture,Brand_HO6,18222.21,12508.53
512883,10037,2027,2023-04-09,4,12698.8,0.0,50795.2,NetBanking,2023-07-29,18,Male,North,Punjab,10L-15L,0,Grocery,Fresh,Brand_GR5,12698.8,9762.47
511629,10575,2080,2023-04-09,1,15283.51,0.0,15283.51,Card,2021-01-08,54,Female,West,Maharashtra,10L-15L,0,Electronics,Laptops,Brand_EL2,15283.51,10130.86
502541,10354,2026,2023-04-09,2,6722.83,0.0,13445.66,Card,2022-04-22,47,Male,West,Rajasthan,6L-10L,0,Fashion,Women,Brand_FA4,6722.83,5045.37
509772,11145,2050,2023-04-09,3,7304.85,0.1,21914.55,UPI,2021-12-29,45,Female,South,Tamil Nadu,<3L,0,Grocery,Beverages,Brand_GR0,8116.5,4866.2
522257,10650,2101,2023-04-09,3,3455.51,0.0,10366.53,UPI,2023-07-19,25,Female,North,Punjab,10L-15L,0,Electronics,Accessories,Brand_EL2,3455.51,1833.88
518279,10591,2114,2023-04-09,3,9655.9,0.05,28967.7,Card,2023-05-27,45,Female,North,Delhi,<3L,0,Grocery,Fresh,Brand_GR1,10164.1,6317.07
506204,10680,2118,2023-04-09,4,2613.99,0.15,10455.96,Card,2023-10-22,22,Female,East,Odisha,6L-10L,0,Electronics,Accessories,Brand_EL5,3075.28,1636.99
505545,11143,2037,2023-04-09,3,3450.95,0.0,10352.85,UPI,2023-10-17,43,Female,North,Haryana,10L-15L,0,Sports,Outdoor,Brand_SP1,3450.95,2061.69
510856,10661,2045,2023-04-09,3,778.22,0.2,2334.66,UPI,2021-07-13,52,Female,Central,Madhya Pradesh,15L+,0,Grocery,Beverages,Brand_GR2,972.78,675.75
514177,10252,2058,2023-04-10,4,7828.42,0.2,31313.68,COD,2022-06-25,19,Female,North,Delhi,3L-6L,0,Beauty,Fragrance,Brand_BE1,9785.53,4905.34
507111,10418,2092,2023-04-10,4,6793.28,0.2,27173.12,COD,2021-05-14,41,Female,West,Maharashtra,6L-10L,0,Home,Kitchen,Brand_HO0,8491.6,4870.19
508077,11140,2125,2023-04-10,3,17734.79,0.05,53204.37,UPI,2022-08-14,22,Male,North,Delhi,6L-10L,0,Home,Furniture,Brand_HO5,18668.2,11914.58
523386,11071,2104,2023-04-10,1,2983.79,0.0,2983.79,UPI,2023-01-10,33,Female,West,Maharashtra,3L-6L,0,Beauty,Haircare,Brand_BE5,2983.79,1584.03
507538,11191,2025,2023-04-10,4,5591.97,0.1,22367.88,UPI,2022-03-31,39,Female,North,Punjab,6L-10L,0,Sports,Outdoor,Brand_SP3,6213.3,3723.96
523204,10046,2116,2023-04-10,3,4316.91,0.05,12950.73,UPI,2023-11-29,64,Male,West,Gujarat,10L-15L,0,Fashion,Kids,Brand_FA3,4544.12,3126.7
519903,10883,2081,2023-04-10,4,4401.7,0.1,17606.8,UPI,2022-05-07,33,Female,South,Telangana,10L-15L,0,Electronics,Audio,Brand_EL3,4890.78,2822.92
514752,10567,2103,2023-04-10,1,6110.82,0.0,6110.82,UPI,2021-09-07,41,Other,North,Delhi,<3L,0,Grocery,Beverages,Brand_GR4,6110.82,3236.47
509592,10895,2076,2023-04-10,2,3437.07,0.15,6874.14,UPI,2023-04-01,25,Female,East,Bihar,3L-6L,0,Electronics,Accessories,Brand_EL5,4043.61,3203.62
501004,11194,2143,2023-04-10,1,526.03,0.05,526.03,COD,2023-02-09,28,Male,West,Rajasthan,15L+,0,Fashion,Men,Brand_FA2,553.72,302.59
520813,11176,2084,2023-04-10,2,8019.22,0.0,16038.44,UPI,2022-01-07,64,Male,East,Odisha,<3L,0,Grocery,Packaged,Brand_GR6,8019.22,5114.28
506184,10659,2021,2023-04-10,1,16399.99,0.1,16399.99,Card,2021-03-21,42,Male,East,Odisha,15L+,0,Home,Furniture,Brand_HO6,18222.21,12508.53
500295,10356,2029,2023-04-10,2,16556.4,0.1,33112.8,NetBanking,2023-12-23,25,Female,Central,Madhya Pradesh,6L-10L,0,Fashion,Kids,Brand_FA0,18396.0,14133.4
506011,10762,2110,2023-04-10,1,9607.57,0.05,9607.57,Card,2022-08-29,64,Male,North,Delhi,6L-10L,0,Electronics,Accessories,Brand_EL4,10113.23,5772.3
501850,10177,2003,2023-04-10,4,9778.53,0.0,39114.12,UPI,2023-02-25,63,Female,East,Bihar,6L-10L,0,Electronics,Audio,Brand_EL2,9778.53,6155.54
514638,10778,2080,2023-04-10,4,15283.51,0.0,61134.04,UPI,2021-05-10,34,Female,Central,Madhya Pradesh,3L-6L,0,Electronics,Laptops,Brand_EL2,15283.51,10130.86
511071,10752,2032,2023-04-10,4,16257.74,0.05,65030.96,Card,2021-06-11,46,Male,South,Karnataka,<3L,0,Electronics,Laptops,Brand_EL3,17113.41,9008.31
518403,10850,2064,2023-04-10,4,11996.01,0.05,47984.04,UPI,2022-10-26,49,Male,Central,Madhya Pradesh,<3L,1,Home,Kitchen,Brand_HO0,12627.38,8866.53
523592,10658,2094,2023-04-10,1,2369.01,0.05,2369.01,COD,2022-11-25,45,Male,South,Kerala,6L-10L,0,Electronics,Mobiles,Brand_EL2,2493.69,1928.36
522771,10252,2066,2023-04-11,4,11611.9,0.05,46447.6,Card,2022-06-25,19,Female,North,Delhi,3L-6L,0,Beauty,Haircare,Brand_BE2,12223.05,9287.7
506961,11095,2085,2023-04-11,4,4242.45,0.15,16969.8,UPI,2021-12-26,51,Male,East,Bihar,3L-6L,0,Fashion,Kids,Brand_FA0,4991.12,2750.29
519515,10860,2049,2023-04-11,3,11957.33,0.15,35871.99,UPI,2023-05-28,36,Male,West,Rajasthan,10L-15L,0,Sports,Fitness,Brand_SP6,14067.45,7557.67
504491,10150,2055,2023-04-11,2,3416.69,0.15,6833.38,UPI,2021-03-05,45,Male,South,Telangana,3L-6L,0,Sports,Outdoor,Brand_SP5,4019.63,2220.11
507014,10740,2042,2023-04-11,4,12627.65,0.05,50510.6,UPI,2023-09-11,27,Male,Central,Madhya Pradesh,10L-15L,0,Beauty,Haircare,Brand_BE6,13292.26,10392.65
510197,11135,2104,2023-04-11,3,2536.22,0.15,7608.66,UPI,2022-11-04,43,Male,Central,Madhya Pradesh,10L-15L,0,Beauty,Haircare,Brand_BE5,2983.79,1584.03
506916,10403,2071,2023-04-11,4,211.12,0.15,844.48,Card,2021-12-17,56,Female,Central,Madhya Pradesh,10L-15L,0,Beauty,Skincare,Brand_BE0,248.38,169.53
511226,11045,2081,2023-04-11,4,4157.16,0.15,16628.64,Card,2023-02-16,51,Male,Central,Chhattisgarh,3L-6L,0,Electronics,Audio,Brand_EL3,4890.78,2822.92
519618,10221,2003,2023-04-11,3,9778.53,0.0,29335.59,UPI,2021-05-20,62,Female,Central,Madhya Pradesh,10L-15L,0,Electronics,Audio,Brand_EL2,9778.53,6155.54
500721,10203,2109,2023-04-11,3,5597.3,0.0,16791.9,UPI,2022-06-27,32,Other,West,Maharashtra,3L-6L,0,Sports,Outdoor,Brand_SP3,5597.3,3122.69
518840,10653,2131,2023-04-11,2,8303.39,0.0,16606.78,UPI,2021-08-10,39,Female,Central,Chhattisgarh,3L-6L,0,Sports,Outdoor,Brand_SP4,8303.39,5345.65
513710,11045,2133,2023-04-11,2,6245.08,0.1,12490.16,UPI,2023-02-16,51,Male,Central,Chhattisgarh,3L-6L,0,Fashion,Men,Brand_FA6,6938.98,4006.82
511484,11122,2076,2023-04-11,3,3841.43,0.05,11524.29,UPI,2021-04-03,19,Male,West,Rajasthan,6L-10L,0,Electronics,Accessories,Brand_EL5,4043.61,3203.62
519553,10139,2088,2023-04-11,3,16629.63,0.0,49888.89,COD,2022-01-16,54,Female,South,Tamil Nadu,10L-15L,0,Grocery,Beverages,Brand_GR3,16629.63,12953.91
506634,10793,2148,2023-04-11,4,5832.83,0.0,23331.32,UPI,2023-03-03,31,Male,East,Bihar,6L-10L,0,Fashion,Kids,Brand_FA0,5832.83,4438.53
504516,10988,2047,2023-04-11,1,15503.08,0.0,15503.08,Card,2021-12-13,30,Female,West,Gujarat,10L-15L,0,Grocery,Beverages,Brand_GR4,15503.08,9455.51
509004,10621,2072,2023-04-11,4,13638.14,0.2,54552.56,Card,2022-04-20,32,Female,Central,Madhya Pradesh,3L-6L,0,Beauty,Fragrance,Brand_BE1,17047.67,12009.8
501011,10109,2112,2023-04-11,4,6938.55,0.0,27754.2,Card,2022-06-01,37,Male,West,Gujarat,3L-6L,0,Sports,Fitness,Brand_SP6,6938.55,5374.82
513575,10801,2123,2023-04-11,2,8392.35,0.0,16784.7,Card,2021-01-14,59,Female,South,Telangana,10L-15L,0,Electronics,Laptops,Brand_EL3,8392.35,4966.45
509594,10669,2135,2023-04-11,3,17907.28,0.1,53721.84,UPI,2023-10-04,19,Female,East,Odisha,10L-15L,0,Grocery,Fresh,Brand_GR1,19896.98,14435.62
518300,10840,2088,2023-04-11,4,14135.19,0.15,56540.76,UPI,2023-09-25,39,Female,Central,Chhattisgarh,3L-6L,0,Grocery,Beverages,Brand_GR3,16629.63,12953.91
523360,10208,2085,2023-04-11,1,4991.12,0.0,4991.12,Card,2023-11-28,59,Male,Central,Chhattisgarh,6L-10L,0,Fashion,Kids,Brand_FA0,4991.12,2750.29
513542,10606,2042,2023-04-11,2,11298.42,0.15,22596.84,UPI,2022-08-10,20,Female,South,Karnataka,10L-15L,0,Beauty,Haircare,Brand_BE6,13292.26,10392.65
516638,10413,2112,2023-04-11,4,6244.7,0.1,24978.8,Card,2021-11-02,49,Female,East,West Bengal,10L-15L,0,Sports,Fitness,Brand_SP6,6938.55,5374.82
500436,10368,2126,2023-04-11,1,8330.7,0.0,8330.7,UPI,2021-12-12,46,Male,North,Delhi,3L-6L,0,Home,Kitchen,Brand_HO6,8330.7,5797.49
501762,10828,2126,2023-04-11,1,8330.7,0.0,8330.7,UPI,2023-09-10,62,Male,North,Delhi,<3L,0,Home,Kitchen,Brand_HO6,8330.7,5797.49
518514,10432,2146,2023-04-11,2,8159.17,0.1,16318.34,NetBanking,2023-03-21,60,Female,East,Bihar,3L-6L,0,Beauty,Skincare,Brand_BE5,9065.74,4668.15
506313,10337,2145,2023-04-12,2,16526.83,0.0,33053.66,UPI,2023-11-21,25,Female,East,Odisha,3L-6L,0,Fashion,Women,Brand_FA4,16526.83,10090.3
513811,11188,2110,2023-04-12,3,8090.58,0.2,24271.74,UPI,2022-10-18,63,Male,East,West Bengal,6L-10L,0,Electronics,Accessories,Brand_EL4,10113.23,5772.3
504995,10514,2069,2023-04-12,4,10098.73,0.15,40394.92,UPI,2023-06-14,52,Female,South,Tamil Nadu,6L-10L,0,Home,Decor,Brand_HO5,11880.86,9130.15
518308,11054,2140,2023-04-12,1,13800.26,0.2,13800.26,UPI,2023-11-16,41,Female,West,Maharashtra,<3L,0,Fashion,Kids,Brand_FA6,17250.32,9629.13
521620,10348,2041,2023-04-12,1,3997.05,0.1,3997.05,UPI,2023-10-22,57,Female,Central,Chhattisgarh,<3L,0,Grocery,Beverages,Brand_GR5,4441.17,3541.21
504556,10386,2143,2023-04-12,4,442.98,0.2,1771.92,Card,2021-05-15,32,Female,West,Gujarat,<3L,0,Fashion,Men,Brand_FA2,553.72,302.59
508539,10615,2093,2023-04-12,2,10654.65,0.05,21309.3,UPI,2023-01-22,59,Female,South,Tamil Nadu,6L-10L,0,Fashion,Kids,Brand_FA1,11215.42,8846.81
520334,10620,2079,2023-04-12,1,17701.85,0.0,17701.85,UPI,2021-06-03,31,Female,West,Maharashtra,6L-10L,0,Beauty,Skincare,Brand_BE1,17701.85,12851.42
516227,10991,2145,2023-04-12,4,14047.81,0.15,56191.24,UPI,2022-01-11,35,Male,West,Gujarat,3L-6L,0,Fashion,Women,Brand_FA4,16526.83,10090.3
515362,10180,2031,2023-04-12,3,236.87,0.0,710.61,Card,2022-07-03,43,Male,West,Rajasthan,15L+,0,Electronics,Mobiles,Brand_EL2,236.87,165.22
522450,10536,2011,2023-04-12,4,11941.92,0.05,47767.68,UPI,2021-06-18,55,Female,North,Haryana,<3L,0,Sports,Fitness,Brand_SP3,12570.44,7415.23
501005,10220,2129,2023-04-12,2,18753.47,0.0,37506.94,UPI,2023-09-16,40,Other,West,Rajasthan,10L-15L,0,Sports,Apparel,Brand_SP2,18753.47,9955.87
523384,11163,2151,2023-04-12,2,2814.31,0.2,5628.62,UPI,2023-07-18,63,Male,Central,Chhattisgarh,10L-15L,0,Home,Decor,Brand_HO3,3517.89,2768.23
504790,10562,2117,2023-04-12,2,9320.19,0.05,18640.38,Card,2021-02-17,37,Male,Central,Chhattisgarh,3L-6L,0,Fashion,Kids,Brand_FA4,9810.73,5447.33
519730,10434,2151,2023-04-12,4,3166.1,0.1,12664.4,Card,2021-05-24,59,Female,North,Punjab,6L-10L,0,Home,Decor,Brand_HO3,3517.89,2768.23
523222,10188,2102,2023-04-13,3,3307.73,0.0,9923.19,UPI,2022-02-22,33,Male,Central,Chhattisgarh,<3L,0,Home,Decor,Brand_HO3,3307.73,2210.42
517690,10770,2117,2023-04-13,1,9320.19,0.05,9320.19,UPI,2022-02-17,25,Female,South,Tamil Nadu,3L-6L,1,Fashion,Kids,Brand_FA4,9810.73,5447.33
505344,10737,2092,2023-04-13,1,8491.6,0.0,8491.6,UPI,2023-03-11,35,Male,North,Punjab,<3L,0,Home,Kitchen,Brand_HO0,8491.6,4870.19
509404,10015,2064,2023-04-13,3,10733.27,0.15,32199.81,UPI,2023-02-25,21,Male,West,Gujarat,6L-10L,0,Home,Kitchen,Brand_HO0,12627.38,8866.53
508533,10351,2016,2023-04-13,3,7883.38,0.05,23650.14,UPI,2022-08-07,31,Male,North,Punjab,3L-6L,0,Fashion,Kids,Brand_FA1,8298.3,5393.99
510099,10226,2058,2023-04-13,2,8806.98,0.1,17613.96,UPI,2021-12-02,56,Male,North,Haryana,6L-10L,0,Beauty,Fragrance,Brand_BE1,9785.53,4905.34
522635,11187,2132,2023-04-13,2,12921.19,0.15,25842.38,UPI,2021-06-05,62,Other,Central,Madhya Pradesh,3L-6L,1,Electronics,Audio,Brand_EL5,15201.4,7884.08
521790,11099,2003,2023-04-13,4,8800.68,0.1,35202.72,UPI,2021-02-15,28,Male,West,Maharashtra,6L-10L,0,Electronics,Audio,Brand_EL2,9778.53,6155.54
504066,10484,2126,2023-04-13,4,7914.16,0.05,31656.64,NetBanking,2023-05-23,55,Male,West,Gujarat,3L-6L,0,Home,Kitchen,Brand_HO6,8330.7,5797.49
501765,11106,2079,2023-04-13,2,15931.66,0.1,31863.32,Card,2021-07-18,22,Male,North,Punjab,3L-6L,0,Beauty,Skincare,Brand_BE1,17701.85,12851.42
508184,10102,2088,2023-04-13,3,14966.67,0.1,44900.01,UPI,2021-08-07,36,Female,West,Rajasthan,3L-6L,0,Grocery,Beverages,Brand_GR3,16629.63,12953.91
512069,11055,2009,2023-04-13,2,648.0,0.1,1296.0,UPI,2021-03-25,31,Other,East,Bihar,3L-6L,0,Grocery,Beverages,Brand_GR1,720.0,558.01
501216,10190,2113,2023-04-13,3,9109.74,0.0,27329.22,Card,2021-11-27,60,Male,Central,Madhya Pradesh,6L-10L,0,Fashion,Kids,Brand_FA0,9109.74,5664.28
501081,10606,2098,2023-04-13,1,9933.94,0.1,9933.94,UPI,2022-08-10,20,Female,South,Karnataka,10L-15L,0,Electronics,Accessories,Brand_EL6,11037.71,5644.24
503962,11061,2082,2023-04-14,4,2634.84,0.15,10539.36,Card,2023-04-24,19,Female,East,Odisha,6L-10L,0,Sports,Outdoor,Brand_SP4,3099.81,1710.0
514202,10940,2083,2023-04-14,3,6073.38,0.05,18220.14,Card,2022-07-11,36,Female,North,Haryana,3L-6L,0,Grocery,Fresh,Brand_GR5,6393.03,3523.0
511647,11074,2056,2023-04-14,3,5896.14,0.0,17688.42,UPI,2022-07-29,39,Female,South,Tamil Nadu,3L-6L,0,Grocery,Packaged,Brand_GR6,5896.14,3033.85
518743,10804,2056,2023-04-14,4,5896.14,0.0,23584.56,UPI,2023-10-03,39,Female,East,Bihar,3L-6L,0,Grocery,Packaged,Brand_GR6,5896.14,3033.85
501169,11190,2126,2023-04-14,3,8330.7,0.0,24992.1,Card,2021-01-09,59,Male,East,West Bengal,6L-10L,0,Home,Kitchen,Brand_HO6,8330.7,5797.49
520611,10036,2014,2023-04-14,4,14848.51,0.15,59394.04,UPI,2021-03-11,34,Male,East,West Bengal,<3L,0,Grocery,Packaged,Brand_GR6,17468.83,11238.15
519105,10789,2078,2023-04-14,3,3300.47,0.15,9901.41,Card,2022-08-20,27,Other,Central,Madhya Pradesh,6L-10L,0,Electronics,Audio,Brand_EL0,3882.91,2342.76
523405,10291,2142,2023-04-14,1,4769.34,0.2,4769.34,Card,2023-06-04,30,Male,Central,Madhya Pradesh,<3L,0,Grocery,Packaged,Brand_GR1,5961.67,4027.23
512884,10658,2154,2023-04-14,2,18727.35,0.0,37454.7,Card,2022-11-25,45,Male,South,Kerala,6L-10L,0,Home,Decor,Brand_HO6,18727.35,14193.7
514346,10830,2047,2023-04-14,4,15503.08,0.0,62012.32,UPI,2021-02-01,34,Female,North,Delhi,<3L,0,Grocery,Beverages,Brand_GR4,15503.08,9455.51
