transaction_id,customer_id,product_id,purchase_date,quantity,unit_price,discount_pct,revenue,payment_method
522083,10269,2007,2024-02-20,2,6351.16,0.15,12702.32,UPI
518981,10849,2074,2024-02-21,4,10016.25,0.05,40065.0,Card
523675,10222,2098,2024-02-21,3,10485.82,0.05,31457.46,UPI
515359,10897,2134,2024-02-21,1,6983.17,0.05,6983.17,UPI
501797,11167,2121,2024-02-21,3,3393.21,0.05,10179.63,UPI
522502,10689,2141,2024-02-21,1,9047.04,0.2,9047.04,UPI
504222,10313,2049,2024-02-21,2,12660.71,0.1,25321.42,Card
514853,10083,2124,2024-02-21,4,1013.79,0.1,4055.16,Card
517664,10528,2108,2024-02-21,1,6492.61,0.1,6492.61,UPI
519836,10113,2089,2024-02-21,4,2939.8,0.1,11759.2,UPI
514874,10627,2132,2024-02-21,4,14441.33,0.05,57765.32,Card
503027,10795,2047,2024-02-21,4,12402.46,0.2,49609.84,NetBanking
507876,11192,2127,2024-02-21,2,14915.13,0.05,29830.26,Card
506288,11161,2039,2024-02-21,4,7128.44,0.0,28513.76,UPI
516122,10139,2127,2024-02-21,4,14130.13,0.1,56520.52,UPI
505747,10624,2112,2024-02-21,3,6591.62,0.05,19774.86,UPI
516337,10237,2053,2024-02-21,4,3541.85,0.15,14167.4,UPI
515676,11137,2093,2024-02-21,1,8972.34,0.2,8972.34,Card
523902,10223,2097,2024-02-21,4,8824.38,0.2,35297.52,UPI
510194,10679,2066,2024-02-21,2,12223.05,0.0,24446.1,COD
516036,10274,2008,2024-02-21,3,6433.19,0.0,19299.57,Card
509378,10216,2069,2024-02-21,1,11880.86,0.0,11880.86,UPI
523648,11186,2093,2024-02-21,4,9533.11,0.15,38132.44,UPI
523082,10364,2071,2024-02-21,1,198.7,0.2,198.7,NetBanking
500511,10452,2025,2024-02-21,2,5281.3,0.15,10562.6,COD
512748,10676,2100,2024-02-21,3,1083.75,0.1,3251.25,UPI
508326,10847,2005,2024-02-21,3,4550.11,0.05,13650.33,UPI
506597,10337,2125,2024-02-21,3,16801.38,0.1,50404.14,Card
518860,10828,2120,2024-02-21,2,14374.48,0.0,28748.96,UPI
522926,11065,2015,2024-02-21,1,11100.86,0.05,11100.86,UPI
522496,10108,2088,2024-02-21,2,16629.63,0.0,33259.26,Card
503818,10196,2103,2024-02-22,3,5499.74,0.1,16499.22,UPI
515648,10862,2035,2024-02-22,3,9560.35,0.2,28681.05,NetBanking
510841,10008,2066,2024-02-22,2,11000.74,0.1,22001.48,UPI
515939,10665,2112,2024-02-22,4,6938.55,0.0,27754.2,UPI
500477,10532,2050,2024-02-22,3,6899.02,0.15,20697.06,Card
521273,10389,2124,2024-02-22,2,1126.43,0.0,2252.86,Card
522385,10720,2069,2024-02-22,2,10098.73,0.15,20197.46,Card
506680,10872,2080,2024-02-22,2,14519.33,0.05,29038.66,UPI
500921,10286,2050,2024-02-22,1,8116.5,0.0,8116.5,UPI
512559,11117,2075,2024-02-22,1,11721.35,0.05,11721.35,Card
510994,11063,2109,2024-02-22,4,5037.57,0.1,20150.28,UPI
517105,11188,2053,2024-02-22,2,4166.88,0.0,8333.76,UPI
511379,10485,2116,2024-02-22,3,4089.71,0.1,12269.13,UPI
521757,10400,2037,2024-02-22,2,3450.95,0.0,6901.9,UPI
519844,10445,2124,2024-02-22,3,1013.79,0.1,3041.37,UPI
509726,10386,2150,2024-02-22,1,15074.96,0.1,15074.96,Card
509034,10022,2134,2024-02-22,1,5880.57,0.2,5880.57,Card
511353,10114,2130,2024-02-22,4,5292.32,0.1,21169.28,COD
512314,10405,2015,2024-02-22,1,11685.12,0.0,11685.12,Card
500747,10227,2045,2024-02-23,2,875.5,0.1,1751.0,Card
518341,10951,2069,2024-02-23,3,11286.82,0.05,33860.46,UPI
521843,10683,2007,2024-02-23,4,6351.16,0.15,25404.64,Card
514684,10934,2037,2024-02-23,4,3450.95,0.0,13803.8,UPI
519877,10652,2070,2024-02-23,2,577.68,0.05,1155.36,NetBanking
523350,10759,2022,2024-02-23,2,4556.29,0.0,9112.58,UPI
504291,10588,2064,2024-02-23,4,12627.38,0.0,50509.52,Card
501888,10176,2144,2024-02-23,1,12326.62,0.0,12326.62,Card
512310,10618,2112,2024-02-23,2,5897.77,0.15,11795.54,Card
500272,10563,2071,2024-02-23,2,248.38,0.0,496.76,UPI
510271,10729,2121,2024-02-23,3,3214.62,0.1,9643.86,UPI
500564,10437,2130,2024-02-23,1,4704.29,0.2,4704.29,UPI
512422,10125,2144,2024-02-23,3,10477.63,0.15,31432.89,Card
502147,10471,2107,2024-02-23,2,10632.78,0.15,21265.56,UPI
511708,11170,2110,2024-02-23,3,8596.25,0.15,25788.75,UPI
508673,10169,2116,2024-02-24,3,3635.3,0.2,10905.9,UPI
505896,10196,2128,2024-02-24,1,8384.64,0.0,8384.64,UPI
522876,10331,2103,2024-02-24,2,6110.82,0.0,12221.64,Card
508653,10530,2057,2024-02-24,1,10180.24,0.0,10180.24,Card
507206,10762,2128,2024-02-24,4,6707.71,0.2,26830.84,Card
521047,10654,2100,2024-02-24,2,1083.75,0.1,2167.5,UPI
519467,10253,2098,2024-02-24,1,10485.82,0.05,10485.82,Card
502853,10525,2020,2024-02-24,2,18288.69,0.0,36577.38,UPI
512518,10948,2142,2024-02-24,4,5961.67,0.0,23846.68,Card
501845,10372,2134,2024-02-24,3,6248.1,0.15,18744.3,UPI
505204,10036,2049,2024-02-24,2,12660.71,0.1,25321.42,UPI
500548,10212,2065,2024-02-24,4,12736.66,0.0,50946.64,NetBanking
510437,10964,2145,2024-02-24,2,16526.83,0.0,33053.66,UPI
502835,10577,2040,2024-02-24,2,11725.93,0.05,23451.86,UPI
522529,10456,2147,2024-02-24,4,2871.0,0.15,11484.0,Card
523456,10565,2159,2024-02-24,3,1053.11,0.1,3159.33,UPI
501436,10980,2096,2024-02-25,3,5287.93,0.05,15863.79,NetBanking
515858,10644,2147,2024-02-25,2,3208.77,0.05,6417.54,NetBanking
504309,11056,2129,2024-02-25,1,16878.12,0.1,16878.12,UPI
503106,10309,2129,2024-02-25,4,17815.8,0.05,71263.2,UPI
509288,10049,2148,2024-02-25,4,4666.26,0.2,18665.04,UPI
504507,10834,2014,2024-02-25,4,15721.95,0.1,62887.8,Card
516744,10319,2128,2024-02-25,3,7546.18,0.1,22638.54,Card
509286,10714,2130,2024-02-25,2,4998.31,0.15,9996.62,Card
509130,10253,2119,2024-02-25,2,6358.48,0.1,12716.96,Card
506268,10354,2151,2024-02-25,2,3342.0,0.05,6684.0,UPI
512982,10453,2029,2024-02-25,2,17476.2,0.05,34952.4,UPI
513086,10942,2054,2024-02-25,4,14551.95,0.0,58207.8,UPI
500505,10978,2031,2024-02-25,4,236.87,0.0,947.48,UPI
504908,10290,2154,2024-02-25,1,16854.61,0.1,16854.61,UPI
506443,11027,2013,2024-02-25,4,6088.67,0.05,24354.68,Card
522936,11140,2069,2024-02-25,4,11880.86,0.0,47523.44,UPI
515445,11103,2067,2024-02-25,3,8754.19,0.0,26262.57,UPI
514289,11177,2048,2024-02-25,2,13050.52,0.0,26101.04,Card
508029,10263,2060,2024-02-25,1,8805.15,0.0,8805.15,Card
510256,10807,2112,2024-02-25,3,6938.55,0.0,20815.65,Card
515545,10235,2132,2024-02-25,4,13681.26,0.1,54725.04,UPI
512215,10838,2085,2024-02-25,4,4492.01,0.1,17968.04,UPI
521660,11082,2073,2024-02-25,4,921.46,0.1,3685.84,UPI
503713,10680,2077,2024-02-25,1,15236.28,0.15,15236.28,UPI
510546,11114,2083,2024-02-26,2,6393.03,0.0,12786.06,NetBanking
512384,10410,2042,2024-02-26,2,12627.65,0.05,25255.3,Card
516138,10738,2080,2024-02-26,4,14519.33,0.05,58077.32,Card
508870,10003,2124,2024-02-26,4,1126.43,0.0,4505.72,UPI
522178,10488,2095,2024-02-26,1,16354.72,0.0,16354.72,UPI
502912,11173,2001,2024-02-26,4,3259.1,0.0,13036.4,Card
505580,11177,2007,2024-02-26,3,6724.76,0.1,20174.28,Card
505177,11012,2020,2024-02-26,4,18288.69,0.0,73154.76,UPI
523143,10743,2126,2024-02-26,1,8330.7,0.0,8330.7,Card
501882,10534,2108,2024-02-26,3,6853.31,0.05,20559.93,UPI
520239,11190,2120,2024-02-26,3,11499.58,0.2,34498.74,UPI
519543,10252,2094,2024-02-26,3,2493.69,0.0,7481.07,UPI
508591,10107,2150,2024-02-26,1,15074.96,0.1,15074.96,UPI
514198,10936,2021,2024-02-26,1,16399.99,0.1,16399.99,Card
503982,11033,2008,2024-02-26,1,6433.19,0.0,6433.19,UPI
508544,10139,2113,2024-02-26,4,7743.28,0.15,30973.12,UPI
513304,10716,2085,2024-02-26,3,4991.12,0.0,14973.36,NetBanking
521189,11064,2086,2024-02-26,3,16981.25,0.15,50943.75,UPI
500536,10747,2125,2024-02-26,3,18668.2,0.0,56004.6,UPI
511954,10276,2059,2024-02-27,1,10248.36,0.15,10248.36,COD
502470,10180,2064,2024-02-27,4,12627.38,0.0,50509.52,Card
507728,10812,2066,2024-02-27,1,11611.9,0.05,11611.9,Card
517864,10625,2021,2024-02-27,4,14577.77,0.2,58311.08,UPI
520501,10202,2087,2024-02-27,3,3969.57,0.15,11908.71,Card
521697,10865,2051,2024-02-27,3,4536.65,0.05,13609.95,UPI
520830,11062,2099,2024-02-27,4,10278.67,0.15,41114.68,UPI
522970,11111,2037,2024-02-27,3,3105.86,0.1,9317.58,UPI
513593,10713,2100,2024-02-27,1,1143.96,0.05,1143.96,Card
503499,11181,2092,2024-02-27,2,7642.44,0.1,15284.88,UPI
507383,11028,2019,2024-02-27,4,16256.44,0.0,65025.76,UPI
522024,10343,2003,2024-02-27,2,9778.53,0.0,19557.06,UPI
518657,10505,2092,2024-02-27,1,8491.6,0.0,8491.6,UPI
511814,11129,2022,2024-02-28,4,4328.48,0.05,17313.92,UPI
519338,10975,2048,2024-02-28,2,13050.52,0.0,26101.04,COD
505061,10949,2115,2024-02-28,4,15750.28,0.2,63001.12,COD
515733,10537,2064,2024-02-28,3,12627.38,0.0,37882.14,UPI
515608,10751,2126,2024-02-28,1,7081.1,0.15,7081.1,Card
522041,10835,2155,2024-02-28,4,2422.4,0.0,9689.6,UPI
510800,10514,2110,2024-02-28,2,9101.91,0.1,18203.82,UPI
523446,10230,2055,2024-02-28,2,3818.65,0.05,7637.3,UPI
509924,10005,2099,2024-02-28,1,10278.67,0.15,10278.67,UPI
522650,10751,2042,2024-02-28,2,11298.42,0.15,22596.84,UPI
520978,10568,2009,2024-02-28,1,648.0,0.1,648.0,UPI
512810,11013,2106,2024-02-28,1,9792.4,0.05,9792.4,UPI
518132,10467,2142,2024-02-28,3,5663.59,0.05,16990.77,Card
519349,11135,2121,2024-02-28,3,3393.21,0.05,10179.63,Card
509838,10755,2015,2024-02-28,4,9348.1,0.2,37392.4,Card
500046,10872,2084,2024-02-28,4,6816.34,0.15,27265.36,UPI
519586,10209,2115,2024-02-28,3,18703.46,0.05,56110.38,UPI
519641,10245,2110,2024-02-28,4,10113.23,0.0,40452.92,UPI
511334,11153,2066,2024-02-28,3,12223.05,0.0,36669.15,UPI
508052,10559,2034,2024-02-28,3,6454.49,0.1,19363.47,Card
501191,10134,2105,2024-02-28,4,15679.3,0.15,62717.2,UPI
520877,10049,2124,2024-02-28,1,1070.11,0.05,1070.11,UPI
520115,10676,2099,2024-02-29,1,12092.55,0.0,12092.55,UPI
521547,10670,2145,2024-02-29,2,16526.83,0.0,33053.66,Card
509426,10444,2108,2024-02-29,4,5771.21,0.2,23084.84,Card
500401,10912,2090,2024-02-29,3,19606.87,0.0,58820.61,UPI
517850,11059,2129,2024-02-29,2,18753.47,0.0,37506.94,UPI
512044,11186,2154,2024-02-29,4,15918.25,0.15,63673.0,UPI
508893,10077,2046,2024-02-29,4,7963.01,0.1,31852.04,UPI
516780,10854,2083,2024-02-29,1,5434.08,0.15,5434.08,Card
512694,10252,2003,2024-02-29,1,8800.68,0.1,8800.68,UPI
519796,10052,2027,2024-02-29,2,12698.8,0.0,25397.6,UPI
505100,10223,2139,2024-02-29,1,14089.34,0.15,14089.34,Card
500251,10471,2011,2024-02-29,3,10684.87,0.15,32054.61,UPI
516015,10237,2010,2024-02-29,2,11839.41,0.05,23678.82,Card
521209,10631,2090,2024-02-29,4,19606.87,0.0,78427.48,NetBanking
516501,10122,2001,2024-02-29,3,3096.14,0.05,9288.42,NetBanking
502427,10697,2014,2024-02-29,4,17468.83,0.0,69875.32,UPI
512565,10138,2134,2024-02-29,4,6983.17,0.05,27932.68,UPI
501811,10106,2074,2024-02-29,2,9489.08,0.1,18978.16,UPI
501472,10071,2096,2024-03-01,3,5009.62,0.1,15028.86,UPI
509170,10070,2111,2024-03-01,4,5659.18,0.05,22636.72,UPI
517267,10441,2159,2024-03-01,4,1170.12,0.0,4680.48,Card
501736,10392,2136,2024-03-01,1,11156.73,0.0,11156.73,UPI
514583,10858,2021,2024-03-01,2,14577.77,0.2,29155.54,UPI
506662,10186,2100,2024-03-01,2,1023.54,0.15,2047.08,COD
511117,11044,2009,2024-03-01,1,684.0,0.05,684.0,UPI
523658,10525,2001,2024-03-01,3,2770.23,0.15,8310.69,UPI
508489,11151,2143,2024-03-01,2,553.72,0.0,1107.44,UPI
503125,10115,2152,2024-03-01,4,11053.6,0.1,44214.4,UPI
513307,10570,2155,2024-03-01,2,2422.4,0.0,4844.8,Card
512940,10912,2111,2024-03-02,2,5361.33,0.1,10722.66,UPI
508481,11022,2004,2024-03-02,1,4207.13,0.15,4207.13,NetBanking
511523,10356,2070,2024-03-02,4,608.08,0.0,2432.32,Card
523917,10611,2001,2024-03-02,4,2770.23,0.15,11080.92,Card
508602,10856,2072,2024-03-02,2,15342.9,0.1,30685.8,Card
504517,10129,2022,2024-03-02,2,3645.03,0.2,7290.06,UPI
514701,10851,2015,2024-03-02,2,11100.86,0.05,22201.72,Card
504225,10160,2066,2024-03-02,4,12223.05,0.0,48892.2,Card
522217,10149,2076,2024-03-02,2,3841.43,0.05,7682.86,UPI
515932,11105,2132,2024-03-02,3,15201.4,0.0,45604.2,NetBanking
509637,11151,2014,2024-03-02,2,16595.39,0.05,33190.78,UPI
516550,11113,2061,2024-03-02,1,15637.89,0.15,15637.89,UPI
505912,10133,2099,2024-03-02,3,12092.55,0.0,36277.65,Card
519659,11120,2146,2024-03-02,4,7705.88,0.15,30823.52,UPI
504595,10787,2064,2024-03-02,3,12627.38,0.0,37882.14,Card
516761,11125,2143,2024-03-02,1,498.35,0.1,498.35,UPI
514120,10745,2082,2024-03-02,3,2789.83,0.1,8369.49,UPI
511586,11047,2057,2024-03-02,4,9162.22,0.1,36648.88,Card
519250,10418,2010,2024-03-02,2,11839.41,0.05,23678.82,UPI
522797,10052,2004,2024-03-02,3,4949.57,0.0,14848.71,Card
501439,10429,2059,2024-03-02,1,9645.52,0.2,9645.52,UPI
501166,10776,2002,2024-03-03,3,3265.53,0.0,9796.59,NetBanking
522739,11195,2074,2024-03-03,4,10016.25,0.05,40065.0,Card
507832,10176,2074,2024-03-03,3,10543.42,0.0,31630.26,Card
516145,10888,2084,2024-03-03,4,7217.3,0.1,28869.2,Card
518177,11155,2080,2024-03-03,4,12990.98,0.15,51963.92,UPI
522867,10720,2020,2024-03-03,4,18288.69,0.0,73154.76,Card
519111,10711,2126,2024-03-03,4,6664.56,0.2,26658.24,UPI
523679,10721,2131,2024-03-03,2,8303.39,0.0,16606.78,UPI
500259,10603,2150,2024-03-03,2,15912.46,0.05,31824.92,Card
509249,10746,2049,2024-03-03,1,12660.71,0.1,12660.71,UPI
518447,11093,2077,2024-03-03,3,17925.04,0.0,53775.12,UPI
506217,10679,2138,2024-03-03,3,11614.41,0.1,34843.23,UPI
521839,10718,2119,2024-03-03,2,6711.73,0.05,13423.46,UPI
502047,10725,2103,2024-03-03,3,5805.28,0.05,17415.84,UPI
507512,10347,2015,2024-03-03,1,10516.61,0.1,10516.61,UPI
509728,10166,2039,2024-03-03,3,6772.02,0.05,20316.06,UPI
500419,10755,2108,2024-03-03,1,6853.31,0.05,6853.31,UPI
501357,10506,2120,2024-03-03,2,13655.76,0.05,27311.52,UPI
518034,10164,2147,2024-03-03,3,3039.88,0.1,9119.64,UPI
519687,10332,2076,2024-03-03,3,3841.43,0.05,11524.29,Card
513846,10754,2077,2024-03-03,3,14340.03,0.2,43020.09,NetBanking
504346,10503,2117,2024-03-03,2,9810.73,0.0,19621.46,UPI
515078,10353,2054,2024-03-03,3,11641.56,0.2,34924.68,COD
504874,10648,2133,2024-03-03,2,6938.98,0.0,13877.96,UPI
518733,10091,2028,2024-03-03,4,3873.96,0.0,15495.84,UPI
511143,10291,2099,2024-03-03,1,11487.92,0.05,11487.92,UPI
520541,10952,2032,2024-03-03,3,14546.4,0.15,43639.2,Card
514540,10469,2146,2024-03-03,4,7705.88,0.15,30823.52,UPI
520818,10307,2145,2024-03-03,2,15700.49,0.05,31400.98,UPI
505981,11034,2071,2024-03-03,4,211.12,0.15,844.48,UPI
500199,10704,2003,2024-03-04,2,9778.53,0.0,19557.06,UPI
518671,10441,2134,2024-03-04,4,7350.71,0.0,29402.84,UPI
522820,10870,2112,2024-03-04,2,6938.55,0.0,13877.1,Card
511473,10818,2071,2024-03-04,4,223.54,0.1,894.16,UPI
508399,11184,2106,2024-03-04,2,9277.01,0.1,18554.02,COD
511591,10510,2054,2024-03-04,1,11641.56,0.2,11641.56,UPI
502844,10748,2112,2024-03-04,3,5897.77,0.15,17693.31,UPI
514308,11170,2023,2024-03-04,3,5655.36,0.1,16966.08,Card
510061,10070,2037,2024-03-04,2,3450.95,0.0,6901.9,Card
503465,10709,2079,2024-03-04,1,17701.85,0.0,17701.85,UPI
503334,10869,2110,2024-03-04,3,8596.25,0.15,25788.75,UPI
510779,10784,2130,2024-03-04,1,5586.34,0.05,5586.34,UPI
500500,10973,2059,2024-03-04,2,11454.05,0.05,22908.1,UPI
515526,10130,2105,2024-03-04,1,14756.98,0.2,14756.98,UPI
506851,10167,2030,2024-03-04,1,1828.93,0.15,1828.93,Card
519307,10509,2021,2024-03-04,4,16399.99,0.1,65599.96,UPI
510835,10005,2155,2024-03-04,4,2301.28,0.05,9205.12,UPI
503834,10157,2022,2024-03-04,3,4556.29,0.0,13668.87,Card
514620,10925,2052,2024-03-04,4,10148.28,0.05,40593.12,Card
514946,10690,2118,2024-03-04,3,2613.99,0.15,7841.97,NetBanking
516686,10943,2036,2024-03-04,3,4548.53,0.0,13645.59,UPI
504220,10270,2050,2024-03-04,1,7710.67,0.05,7710.67,UPI
506306,11059,2101,2024-03-04,3,3455.51,0.0,10366.53,Card
515684,10649,2130,2024-03-04,3,5880.36,0.0,17641.08,UPI
512503,10925,2045,2024-03-04,2,875.5,0.1,1751.0,UPI
512033,11191,2045,2024-03-04,3,875.5,0.1,2626.5,UPI
514882,10355,2114,2024-03-05,3,8131.28,0.2,24393.84,UPI
512027,10797,2065,2024-03-05,2,12099.83,0.05,24199.66,UPI
514589,10861,2154,2024-03-05,4,14981.88,0.2,59927.52,UPI
512984,10609,2030,2024-03-05,1,2151.68,0.0,2151.68,UPI
503689,10262,2124,2024-03-05,1,1013.79,0.1,1013.79,UPI
503095,10776,2136,2024-03-05,3,11156.73,0.0,33470.19,UPI
504747,11173,2032,2024-03-05,4,16257.74,0.05,65030.96,UPI
509941,10047,2076,2024-03-05,3,4043.61,0.0,12130.83,UPI
520319,11146,2156,2024-03-05,3,17608.43,0.05,52825.29,UPI
519234,10074,2124,2024-03-05,3,1013.79,0.1,3041.37,Card
507864,10457,2035,2024-03-05,3,10157.87,0.15,30473.61,UPI
510518,10623,2124,2024-03-05,2,901.14,0.2,1802.28,UPI
511621,10804,2088,2024-03-05,2,16629.63,0.0,33259.26,UPI
516838,10292,2123,2024-03-05,3,7972.73,0.05,23918.19,UPI
506021,11178,2058,2024-03-05,1,9785.53,0.0,9785.53,COD
518084,10828,2050,2024-03-05,3,7710.67,0.05,23132.01,UPI
511376,11134,2079,2024-03-05,2,16816.76,0.05,33633.52,UPI
513874,10515,2061,2024-03-06,4,15637.89,0.15,62551.56,UPI
521472,10253,2137,2024-03-06,3,13127.74,0.05,39383.22,COD
517347,10626,2105,2024-03-06,4,18446.23,0.0,73784.92,UPI
522314,10553,2158,2024-03-06,4,13821.62,0.1,55286.48,UPI
507620,10510,2070,2024-03-06,3,547.27,0.1,1641.81,NetBanking
503357,10169,2090,2024-03-06,3,17646.18,0.1,52938.54,UPI
511714,11035,2116,2024-03-06,4,4544.12,0.0,18176.48,Card
507163,10949,2066,2024-03-06,3,11000.74,0.1,33002.22,UPI
520338,11109,2019,2024-03-06,3,14630.8,0.1,43892.4,UPI
511088,10517,2155,2024-03-06,4,2422.4,0.0,9689.6,UPI
501121,10328,2031,2024-03-06,1,225.03,0.05,225.03,UPI
520298,10044,2126,2024-03-06,2,6664.56,0.2,13329.12,UPI
523243,10613,2004,2024-03-06,1,4702.09,0.05,4702.09,NetBanking
508018,10486,2043,2024-03-06,3,12288.43,0.2,36865.29,UPI
522810,10492,2108,2024-03-06,2,7214.01,0.0,14428.02,Card
512926,11192,2077,2024-03-06,2,17028.79,0.05,34057.58,Card
512595,11090,2068,2024-03-06,1,5533.42,0.15,5533.42,UPI
509425,10752,2014,2024-03-06,4,13975.06,0.2,55900.24,NetBanking
514287,10137,2078,2024-03-06,4,3882.91,0.0,15531.64,Card
523478,10799,2026,2024-03-06,1,6722.83,0.0,6722.83,Card
504432,10893,2080,2024-03-07,1,13755.16,0.1,13755.16,NetBanking
503277,10109,2117,2024-03-07,2,7848.58,0.2,15697.16,UPI
523973,10126,2133,2024-03-07,1,6938.98,0.0,6938.98,Card
520114,10744,2092,2024-03-07,1,7642.44,0.1,7642.44,UPI
514199,10653,2067,2024-03-07,1,8316.48,0.05,8316.48,UPI
522134,10520,2024,2024-03-07,4,2637.11,0.2,10548.44,UPI
514972,10154,2025,2024-03-07,1,5902.64,0.05,5902.64,COD
501896,10374,2058,2024-03-07,2,9296.25,0.05,18592.5,Card
500917,10078,2158,2024-03-07,4,15357.36,0.0,61429.44,UPI
508643,10902,2122,2024-03-07,1,11668.89,0.0,11668.89,UPI
522647,10833,2081,2024-03-07,1,4646.24,0.05,4646.24,Card
514476,10393,2106,2024-03-07,4,8246.23,0.2,32984.92,Card
515791,10051,2079,2024-03-07,2,16816.76,0.05,33633.52,Card
503358,10438,2110,2024-03-07,1,8596.25,0.15,8596.25,Card
516423,10208,2041,2024-03-07,1,3552.94,0.2,3552.94,Card
516444,10369,2136,2024-03-07,3,10041.06,0.1,30123.18,UPI
522189,10494,2129,2024-03-08,3,18753.47,0.0,56260.41,UPI
517012,10844,2101,2024-03-08,1,3455.51,0.0,3455.51,NetBanking
516890,11018,2123,2024-03-08,4,8392.35,0.0,33569.4,UPI
510933,10132,2062,2024-03-08,1,13451.75,0.2,13451.75,UPI
511146,10728,2071,2024-03-08,3,211.12,0.15,633.36,Card
523764,10762,2134,2024-03-08,3,6615.64,0.1,19846.92,UPI
505510,10002,2116,2024-03-08,1,3862.5,0.15,3862.5,UPI
507912,10367,2084,2024-03-08,4,7217.3,0.1,28869.2,UPI
508276,10885,2127,2024-03-08,1,14915.13,0.05,14915.13,UPI
516891,10252,2024,2024-03-08,1,2966.75,0.1,2966.75,Card
509823,10815,2056,2024-03-08,3,5896.14,0.0,17688.42,Card
512643,11178,2049,2024-03-08,2,11957.33,0.15,23914.66,Card
520428,10497,2069,2024-03-08,1,10692.77,0.1,10692.77,NetBanking
519275,10185,2037,2024-03-08,2,3450.95,0.0,6901.9,UPI
508384,10117,2104,2024-03-08,1,2536.22,0.15,2536.22,Card
514044,10546,2013,2024-03-08,4,6409.13,0.0,25636.52,UPI
517832,10934,2057,2024-03-08,1,10180.24,0.0,10180.24,UPI
506351,10603,2016,2024-03-08,2,8298.3,0.0,16596.6,UPI
505859,10347,2101,2024-03-08,4,2764.41,0.2,11057.64,UPI
520899,10200,2020,2024-03-08,2,15545.39,0.15,31090.78,UPI
505200,11139,2103,2024-03-08,3,6110.82,0.0,18332.46,Card
512467,10204,2086,2024-03-09,1,16981.25,0.15,16981.25,NetBanking
505839,11128,2160,2024-03-09,1,8646.5,0.15,8646.5,UPI
508976,10783,2052,2024-03-09,2,10682.4,0.0,21364.8,NetBanking
517728,10951,2074,2024-03-09,4,9489.08,0.1,37956.32,NetBanking
523776,10277,2144,2024-03-09,4,11710.29,0.05,46841.16,UPI
521359,10495,2077,2024-03-09,1,16132.54,0.1,16132.54,UPI
518475,10457,2065,2024-03-09,2,12736.66,0.0,25473.32,UPI
518017,10550,2024,2024-03-09,3,3131.57,0.05,9394.71,UPI
514870,10183,2109,2024-03-09,3,5317.44,0.05,15952.32,UPI
519306,10997,2136,2024-03-09,2,8925.38,0.2,17850.76,Card
516905,10472,2031,2024-03-09,1,225.03,0.05,225.03,UPI
507863,10930,2036,2024-03-09,2,3638.82,0.2,7277.64,UPI
522117,10161,2101,2024-03-09,1,3455.51,0.0,3455.51,UPI
518664,10393,2125,2024-03-09,1,18668.2,0.0,18668.2,UPI
516969,10353,2081,2024-03-09,3,3912.62,0.2,11737.86,UPI
518108,10041,2151,2024-03-09,1,3517.89,0.0,3517.89,NetBanking
512776,11067,2113,2024-03-09,3,9109.74,0.0,27329.22,UPI
511965,10562,2020,2024-03-10,4,18288.69,0.0,73154.76,UPI
513670,10758,2013,2024-03-10,3,5768.22,0.1,17304.66,UPI
507519,10354,2112,2024-03-10,1,5897.77,0.15,5897.77,Card
511882,10446,2020,2024-03-10,3,18288.69,0.0,54866.07,UPI
514341,10518,2055,2024-03-10,1,4019.63,0.0,4019.63,Card
521768,10170,2151,2024-03-10,3,3166.1,0.1,9498.3,UPI
505956,10300,2072,2024-03-10,1,17047.67,0.0,17047.67,UPI
505752,11169,2133,2024-03-10,1,6938.98,0.0,6938.98,UPI
506529,11015,2088,2024-03-10,4,16629.63,0.0,66518.52,COD
505282,10782,2012,2024-03-10,3,1433.48,0.05,4300.44,UPI
523602,10959,2101,2024-03-10,2,3455.51,0.0,6911.02,UPI
515225,10232,2025,2024-03-10,3,6213.3,0.0,18639.9,UPI
516633,11197,2131,2024-03-10,3,7888.22,0.05,23664.66,UPI
523060,10434,2040,2024-03-10,1,11725.93,0.05,11725.93,UPI
511573,10396,2006,2024-03-10,2,241.27,0.15,482.54,UPI
511495,11153,2148,2024-03-10,2,5249.55,0.1,10499.1,UPI
519520,10961,2101,2024-03-10,3,3455.51,0.0,10366.53,UPI
501461,10464,2037,2024-03-10,2,3450.95,0.0,6901.9,Card
504447,10441,2111,2024-03-10,3,5957.03,0.0,17871.09,UPI
519514,11043,2114,2024-03-10,1,10164.1,0.0,10164.1,UPI
500924,10769,2116,2024-03-10,3,4316.91,0.05,12950.73,COD
501980,10034,2109,2024-03-10,1,5037.57,0.1,5037.57,UPI
507146,10163,2110,2024-03-10,3,9607.57,0.05,28822.71,UPI
519721,10750,2144,2024-03-10,1,11710.29,0.05,11710.29,NetBanking
514272,11160,2082,2024-03-10,4,2634.84,0.15,10539.36,UPI
513916,10296,2148,2024-03-11,4,4666.26,0.2,18665.04,Card
507256,10977,2139,2024-03-11,1,16575.69,0.0,16575.69,UPI
508956,10630,2078,2024-03-11,4,3494.62,0.1,13978.48,Card
517319,11096,2043,2024-03-11,2,15360.54,0.0,30721.08,NetBanking
513004,10637,2006,2024-03-11,4,255.47,0.1,1021.88,NetBanking
504586,10091,2138,2024-03-11,4,12259.66,0.05,49038.64,UPI
510837,10477,2046,2024-03-11,1,8405.4,0.05,8405.4,UPI
509281,10591,2134,2024-03-11,4,6248.1,0.15,24992.4,Card
514887,10967,2002,2024-03-11,4,3265.53,0.0,13062.12,UPI
